기사제목,작성일,URL,score,숫자단위_매칭수,통계출처_언급,변화표현_매칭수
자고 나면 달라지는 트럼프 관세… ‘불확실성의 공포’ 빠진 한국 기업들,2025-04-12,https://www.chosun.com/economy/industry-company/2025/04/12/SNBRDKRAUVAEHLQXVHV2DAAHCA,74,61,False,13
미리 지정한 수익자에게 상속… 유언장 대신할 신탁 선봬,2025-07-09,https://www.chosun.com/economy/economy_general/2025/07/09/MDG3ZMQAC5H4ZGBHLWSAJM74U4,74,72,False,2
"“짐 포기하고, 탈출 후 최대한 멀리 피해야”",2025-01-31,https://www.chosun.com/economy/industry-company/2025/01/31/AP6EV5ZFKRFYNBXF7NMEEZFHAM,74,74,False,0
"국내 산업용 로봇업계, 中·日 반덤핑 제소",2025-01-14,https://www.chosun.com/economy/industry-company/2025/01/14/4PAQCDOULZGMDB3J2TD6GPMMZQ,74,72,False,2
“아이 낳으면 최대 1억”…파격 지원금 준다는 ‘이 회사’,2025-02-17,https://www.chosun.com/economy/economy_general/2025/02/17/Q4HOLMPHFNHY3G36EK5ERXAWBU,74,72,False,2
"IMF 때 폭락한 신용등급, 회복엔 13~18년 걸렸다",2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/7KCZFX4Y6BB6XGOCD4PW25RZ3M,74,61,False,13
“지금 한국 입법부는 정책 다룰 능력 없어… 경제 갉아먹을 수도”,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/O6C6N5XBKRGR5A4DQ6C7GVHUMY,74,72,False,2
美 “30개월 이상 소고기도 수입하라”,2025-07-16,https://www.chosun.com/economy/economy_general/2025/07/16/CY3C64AX4FHNVA2N2EYPDILX2Y,74,74,False,0
"비트코인, 트럼프 취임 앞두고 사상 최고가… 1억5720만원",2025-01-19,https://www.chosun.com/economy/money/2025/01/19/A67CPJUA75TGGDH6RKAHEVDI7A,74,65,False,9
"48년 만에 생겼는데… 3년 만에 사라진 회계업계 최초 노동조합, 이유는",2025-02-22,https://www.chosun.com/economy/money/2025/02/22/HPLXK26V4NWZIR3KH33HA2UHHU,74,74,False,0
"에쓰오일, 희망 나눔 성금 20억원",2025-01-17,https://www.chosun.com/economy/industry-company/2025/01/17/CAH5ZPGBW5A5DI2SLRSKPEU7N4,74,74,False,0
수익률 1%p 올리면 기금 고갈 6년 늦춘다… 해외 ‘틈새 부동산’ 노리는 국민연금,2025-01-29,https://www.chosun.com/economy/money/2025/01/29/G6M3SUOOTJ5PJWWXVZ4NWSPIOE,74,68,False,6
"금감원, 영문공시 콘텐츠 확대… 데이터 플랫폼 오픈",2025-02-09,https://www.chosun.com/economy/money/2025/02/09/4GBSRQA75EXQN5XOHUV3E6L27U,74,74,False,0
"기존 무역협정 재검토 지시, 캐나다·멕시코엔 25%관세",2025-01-22,https://www.chosun.com/economy/industry-company/2025/01/22/4C7GB44GURGZPEZE42JBIRLLIM,74,67,False,7
2025 ‘한국의 최고경영대상’ 주인공은,2025-07-17,https://www.chosun.com/economy/industry-company/2025/07/17/3H5MLDUFSFGJVNA6VXYQLCL55U,74,74,False,0
금감원 문턱 넘는데 넉달 걸리기도… 기업은 자금 조달 계획 수립 힘들다,2025-04-20,https://www.chosun.com/economy/money/2025/04/20/JYPVOGLSZ76DLYRLZTM3FVBCQ4,74,50,False,24
하루 한 대씩 팔았다…현대차 4년 연속 최고 영업맨 실적보니,2025-02-20,https://www.chosun.com/economy/economy_general/2025/02/20/FQ7ESWAMFFBO7GYFHT3JHAVONI,74,74,False,0
10월 소비자물가 2.4% 상승...15개월만 최대 상승률,2025-11-04,https://www.chosun.com/economy/economy_general/2025/11/04/IQO3Q645VRHHBDUAFXCXBPH5Z4/,73,46,True,24
작년 폐기한 화폐 쌓으면 에베레스트산 23배 높이,2025-02-04,https://www.chosun.com/economy/economy_general/2025/02/04/TQEQWUNS4JBORPPU6GN62ELRZI,73,68,False,5
계엄 정국·환율 불안에… 손 한번 못 써본 정부,2025-04-25,https://www.chosun.com/economy/economy_general/2025/04/25/A7FQOFEDOBFXHMGJUDXSB4COQE,73,56,True,14
"햇매실, 올해 첫 출하",2025-06-02,https://www.chosun.com/economy/economy_general/2025/06/02/AXZ6W6IPANDYDB5STULSLRVTLE,73,73,False,0
“KT·LG유플러스 보안점검… 1차 조사선 해킹 흔적 없어”,2025-06-05,https://www.chosun.com/economy/industry-company/2025/06/05/INLKLZB6HRBARL2WMKFGS5GCSI,73,73,False,0
"“학원가에도 서열이 있다”…대치-목동 1순위, 그럼 꼴등은?",2025-05-04,https://www.chosun.com/economy/realty/investment_trends/2025/05/04/2GCYQFWYPFBP2HCBRHZHQRXFXU,73,65,False,8
이동통신 3社 ‘판매 장려금 담합’에 1140억원 과징금,2025-03-13,https://www.chosun.com/economy/economy_general/2025/03/13/FFJ2OMMM3REHDGVYYZXAWVZECU,73,61,False,12
"트럼프 취임식 줄 섰던 빅테크 갑부 4명, 두달 새 422조원 날렸다",2025-03-11,https://www.chosun.com/economy/economy_general/2025/03/11/QRZKLPE6AFA57GLDXWBT6DWSQQ,73,65,False,8
한우 최대 50% 할인,2025-07-16,https://www.chosun.com/economy/economy_general/2025/07/16/HQW3QS2NJZA45ORTAT6OCGZKIA,73,62,False,11
허리 휘겠네… 가공식품 73 품목 중 62개가 올랐다,2025-07-03,https://www.chosun.com/economy/economy_general/2025/07/03/JEUGULFQ25DL7CC2HWSYW5VDUE,73,52,True,18
美 소비자 물가 상승률 3%… 당분간 금리 인하 멈출 듯,2025-02-14,https://www.chosun.com/economy/economy_general/2025/02/14/DOSWUEHIRBDRXA22EYJWFTUYHI,73,53,False,20
"최상목 ""美 정부 초기 '골든타임'…'민관산학' 총동원 대응""",2025-01-20,https://www.chosun.com/economy/economy_general/2025/01/20/66PVXQWHFVHNHAO2UDVVKNMWU4,73,73,False,0
﻿“비트코인보다 좋다”… ’부자아빠’ 기요사키가 찍은 투자처,2025-04-02,https://www.chosun.com/economy/economy_general/2025/04/02/CGGVAMW24RGBVBIFYMGXSVMH44,72,46,False,26
"트럼프, 비트코인 비축 행정명령 서명했는데... 가격은 떨어진 이유",2025-03-07,https://www.chosun.com/economy/economy_general/2025/03/07/GBLMAJIZ4JHS3CPTQJLDS7Y6XI,72,63,False,9
"현대차도 본격 참전… 완성車 업체, 반도체 자체개발 속도",2025-03-25,https://www.chosun.com/economy/auto/2025/03/25/VICJOXMYSFHPLP6XMF2BIR677E,72,72,False,0
"지난해 4분기 건설 실적 30조4492억, 10.1% 줄어",2025-02-05,https://www.chosun.com/economy/economy_general/2025/02/05/JMRUVADN6JAFPJR7IP44WMCCDE,72,48,True,21
"국내 첫 출시 BYD 전기차, 아토 3 유력",2025-01-12,https://www.chosun.com/economy/auto/2025/01/12/W6UDAC6H6VCY5J5Z7S6WWFH6EE,72,72,False,0
대기업 의존하던 中企… 이젠 K뷰티·첨단 장비 ‘독자 수출’,2025-04-11,https://www.chosun.com/economy/industry-company/2025/04/11/LZREOYA2CZCXVDFDG6FBQEH56A,72,66,False,6
국내 휘발유값 9주만 1600원대로,2025-03-15,https://www.chosun.com/economy/industry-company/2025/03/15/ZMO5TXY5D5EMLDMQ2KD43O6NU4,72,59,False,13
76개 공약으로 113國 리더들에게 ‘해양 선진국’ 각인시켰다,2025-05-30,https://www.chosun.com/economy/economy_general/2025/05/30/2V6NWXVCSBCZ5AUHPKJ3MQANP4,72,70,False,2
"3분기 전기요금 동결…한전, 연료비조정단가 ‘㎾h당 5원’ 유지키로",2025-06-23,https://www.chosun.com/economy/industry-company/2025/06/23/OAY6KBIARJEF7M7IA4GIQFUVXI,72,64,False,8
"한미, 관세 조치·조선 협력 실무협의체 개설 합의",2025-03-01,https://www.chosun.com/economy/industry-company/2025/03/01/KFQZVWPH6JEURMUEAMIWYCCX64,72,70,False,2
"포드, 최대 280만원 올려… 미국 車가격 인상 현실화",2025-05-09,https://www.chosun.com/economy/auto/2025/05/09/32LFRMSA5VGCLGL2CQSS5PANBU,72,61,False,11
가계·기업 대출 절반 가까이가 부동산 대출,2025-04-04,https://www.chosun.com/economy/economy_general/2025/04/04/B45WUXUPYZBBXEU2DR4JVWG3JI,72,60,False,12
中 AI ‘딥시크’ 쇼크... 엔비디아 시총 863조원 증발했다,2025-01-28,https://www.chosun.com/economy/int_economy/2025/01/28/RAWIPZQMHBHQ7DTZKNVSDWHIT4,72,68,False,4
"트러스톤 “태광산업 교환사채 발행, 주주 이익 침해… 법적 대응 나설 것”",2025-06-29,https://www.chosun.com/economy/money/2025/06/29/B6E33EGIYSOPP6DLO2ML4BRNTY,72,67,False,5
"전기차 캐즘 장기화… K배터리, 차입금 늘고 가동률은 ‘뚝’",2025-05-19,https://www.chosun.com/economy/industry-company/2025/05/19/A5FWA2MPF5DKHPPRBSNA3ZFTXE,71,58,False,13
"폴크스바겐, 전기차 정보 부실 관리 논란",2025-01-01,https://www.chosun.com/economy/auto/2025/01/01/S7LNVYUONNHU3KF3WJWFZZ3NVE,71,71,False,0
"육아휴직 핀란드 국방장관, 출산휴가 英 검찰총장… 저출생 해법 들려줘",2025-05-07,https://www.chosun.com/economy/economy_general/2025/05/07/MXYHVYYN4FBV3ONTCKIGEJ74U4,71,59,False,12
원데이 자동차 보험 들고… 아킬레스건 수술 보장 받아볼까,2025-07-07,https://www.chosun.com/economy/economy_general/2025/07/07/NSSZH3SRVVBMFOEBKSPX23I2ZM,71,64,False,7
美 달러·주식·채권 ‘트리플 약세’... 일본 버블 붕괴 때와 비슷,2025-04-15,https://www.chosun.com/economy/economy_general/2025/04/15/VACRRSIZZNHEVFWYIHTX6UR6EE,71,53,False,18
GM·LG엔솔 공동개발… 차세대 ‘LMR 배터리’ 2028년 美서 본격 양산,2025-05-15,https://www.chosun.com/economy/auto/2025/05/15/JURHO4SUCNFHBP2BVO7PH2ZX7E,71,65,False,6
"호반 위협에...한진-LS, ‘백기사 연대’ 본격화",2025-05-17,https://www.chosun.com/economy/industry-company/2025/05/17/KV6W4MSY5FFH7CUZ5LSO5W4GXE,71,60,False,11
트럼프 ‘금리 인하’ 압박에도… 美연준 만장일치 “동결”,2025-01-31,https://www.chosun.com/economy/economy_general/2025/01/31/A7PFEUIACNH7HASFXVOJEW35UM,71,61,False,10
"MBK 김병주, 금융보증 등 1000억 남짓 ‘찔끔’ 사재 출연 논란",2025-04-11,https://www.chosun.com/economy/economy_general/2025/04/11/QISZY6BNOVBLLHAG2RWW6NKQH4,71,71,False,0
"조폭 출신 사업가 김성태·배상윤, 닮은꼴 ‘기업 사냥꾼’",2025-06-27,https://www.chosun.com/economy/economy_general/2025/06/27/NRL3ELQDRZAKDAMQ6IOQBRPINA,70,70,False,0
“재정적자 미국 경제 최대 리스크”...美 인사들 한 목소리로 우려,2025-05-18,https://www.chosun.com/economy/int_economy/2025/05/18/FIMXX54ZRBHXHOIDJSIDWJONC4,70,46,False,24
"‘전기차 제국’ 중국, 車반도체까지 홀로 선다",2025-01-14,https://www.chosun.com/economy/auto/2025/01/14/E26AC2QDJBCIZIDPIIHFFJHGA4,70,70,False,0
주유소 휘발유 가격 17주 만에 하락,2025-02-10,https://www.chosun.com/economy/economy_general/2025/02/10/F2IKESLUS5BSVGEWEJXENRVNG4,70,68,False,2
사문화된 법까지 줄줄이 꺼내는 美,2025-02-14,https://www.chosun.com/economy/economy_general/2025/02/14/V74WEXJDFREV5C6YGA3UGGTLDU,70,70,False,0
"최상목, 국회 추경 증액 요구에 “유연하게 임하겠다”",2025-04-26,https://www.chosun.com/economy/economy_general/2025/04/26/XO7LM5AOP5BJXKN6HQQO3RXFOU,70,61,True,6
KG모빌리티 “2030년까지 SUV 등 신차 7종 출시할 것”,2025-06-18,https://www.chosun.com/economy/auto/2025/06/18/IXIKRTIH3FGNXJKAUQRENDOEFM,70,70,False,0
"호텔신라 주총 참석한 이부진, 올해는 ‘올블랙’ 패션 선보여",2025-03-21,https://www.chosun.com/economy/economy_general/2025/03/21/L6RJN6Y75RAPXJY7FJKTYICO2Y,70,65,False,5
다시 폭주… 더 두꺼워진 트럼프 ‘철의 장막’,2025-06-02,https://www.chosun.com/economy/industry-company/2025/06/02/PM5CXLSDORB4LO26O33FNWACF4,70,70,False,0
[단독] 李 ‘패가망신’ 발언 후… 방시혁 이어 메리츠 前 사장 고발,2025-07-17,https://www.chosun.com/economy/economy_general/2025/07/17/I7P4XP6EAFAQNLQLN3LDHWKIHA,70,70,False,0
"금감원, 우리금융 경영실태평가 3등급으로 낮춰",2025-03-17,https://www.chosun.com/economy/economy_general/2025/03/17/7WGTRIJVCNA7DGJMMTAW74SJIU,70,70,False,0
[주간증시전망] 대선 전 ‘증시 부양 공약’ 기대… 엔비디아 실적 발표,2025-05-25,https://www.chosun.com/economy/money/2025/05/25/5NP7PRTGBGVKQL6JNS72A2S5O4,70,52,False,18
"崔 대행, 각 부처에 ""매달 장관이 국민께 부처 핵심 과제 설명해 달라”",2025-01-13,https://www.chosun.com/economy/economy_general/2025/01/13/BRCE6YLUCZFWPHZ4DVWY6DJIYE,70,65,False,5
"정부 “강남3구·용산 집값 변동성 확대... 규제지역 추가 지정 강구""",2025-05-23,https://www.chosun.com/economy/economy_general/2025/05/23/LVETWNCZPZE7LMZB2BUYKJ7IGI,70,53,True,14
전기차 충전 로봇,2025-02-28,https://www.chosun.com/economy/economy_general/2025/02/28/N7PQIKGOWFHAZETKHEFCFWEMUQ,70,70,False,0
"한국거래소, 美 이란 공습에 긴급 시장점검회의 열어… 비대위 구성",2025-06-22,https://www.chosun.com/economy/money/2025/06/22/CWZVAREGSJ4YSBRAGECAQ73JDA,70,70,False,0
"한국서 中철사로 만든 와이어, 美는 원산지 어디로 볼까?",2025-04-30,https://www.chosun.com/economy/economy_general/2025/04/30/HJ54JIP4BBBJ3CMLCYITAEYJXE,70,57,False,13
"현대차·기아, 美누적판매 올해 3천만대 넘는다",2025-03-25,https://www.chosun.com/economy/auto/2025/03/25/IIKOLARHGJAEDDG6GHKMVG5RGU,70,68,False,2
7년만에 새로 돌아왔다... 수소차 ‘넥쏘’ 출시,2025-06-10,https://www.chosun.com/economy/auto/2025/06/10/YSTKRMJFGJHK7ILGZDWBSIYIHY,70,58,False,12
수도권 ‘투기지역’ 대폭 늘리고… 전세·디딤돌 대출 조일 가능성,2025-07-05,https://www.chosun.com/economy/economy_general/2025/07/05/XYSLMUBZXJG6BP6ZPLR4Z2WZPY,70,54,False,16
崔 대행 “박종준 경호처장 사직서 수리”,2025-01-10,https://www.chosun.com/economy/economy_general/2025/01/10/AAXJDK4KSRCSVJJYREHQHHDRZM,70,67,True,0
AI가 일상 곳곳으로...SK ‘CES 2025’에서 미래 기술 선보인다,2025-01-06,https://www.chosun.com/economy/economy_general/2025/01/06/QZ2BWJMGSRCRHKGUMMDSTQEOME,70,55,False,15
작년 소매판매 2.2% 줄어... 21년 만에 최대 감소폭,2025-02-03,https://www.chosun.com/economy/economy_general/2025/02/03/Y7UQBA7SO5AJTKSOUUK52DYR34,70,34,True,33
中 기업도 25개 참여… 더 풍성해진 라이프쇼,2025-05-03,https://www.chosun.com/economy/economy_general/2025/05/03/CWJNCOYZ6ZD3NFDEF3MD5AIHIQ,69,59,False,10
한때 ‘미운 오리’ 방산… 반도체·바이오에 이어 3대 산업으로 급성장,2025-05-09,https://www.chosun.com/economy/economy_general/2025/05/09/SGOIEYQ3P5BA3AGPPOVMZHPREQ,69,65,False,4
"삼성, 상반기 공채 실시...“수천명 채용, 10일부터 접수”",2025-03-09,https://www.chosun.com/economy/industry-company/2025/03/09/VR62WZO4QBHKBN6BCX4ZRXMYVI,69,64,True,2
가스공사 5억·삼천리 3억 기부,2025-01-01,https://www.chosun.com/economy/industry-company/2025/01/01/M2MAOXQQG5GE5CER35HRDHBBXI,69,69,False,0
"현기증 나는 롤러코스터 증시… 코스피 변동성, 4년 만에 최고",2025-04-13,https://www.chosun.com/economy/money/2025/04/13/N5VB2DAMZEGLXJZPPJ2KQZLZSQ,69,61,False,8
“정치 위기 길어지면 신용등급 낮아질수도”,2025-01-15,https://www.chosun.com/economy/economy_general/2025/01/15/PRETQV7HDBFTLGUY6CMXOYHLME,69,69,False,0
3월에도 식품 가격 인상… “원자재·환율 상승으로 인상 불가피”,2025-03-02,https://www.chosun.com/economy/market_trend/2025/03/02/LC446SXXIFG3VDE72NPSG55NVE,69,58,False,11
불티나게 팔린 ‘K아이스크림’… 올해 수출 1억달러 돌파할 듯,2025-07-06,https://www.chosun.com/economy/economy_general/2025/07/06/MRGABZ3HFZDTRKNF2QUWSHTS3A,69,60,False,9
崔 대행 “다음달 중 비상수출대책 수립...100조 무역보험 공급”,2025-01-08,https://www.chosun.com/economy/economy_general/2025/01/08/M6GC4QNEYVG4FBWYYJ6PPLI2RY,69,65,False,4
‘M7′ 대신 서학개미 몰린 곳은? ‘디지털자산 관련주’,2025-07-13,https://www.chosun.com/economy/money/2025/07/13/2IRVBNPMJJ3SW66FYQOEVJ5T54,69,67,False,2
"한국 백만장자 수 130만명, 세계 10위… ‘매일 1000명 증가’ 1위는?",2025-06-19,https://www.chosun.com/economy/economy_general/2025/06/19/5OPP7X6ESNFTNGTZ4LUVR5LUVQ,69,65,False,4
"난임 치료 돕는 AI 개발 도전… LG, 에이머스 해커톤 개최",2025-04-06,https://www.chosun.com/economy/industry-company/2025/04/06/72PFPHLV45FHFL2DS2Q6AIZJJE,69,69,False,0
"崔대행, 최중경·최종구에 ""대외신인도 위한 경제활동 중요""",2025-01-10,https://www.chosun.com/economy/economy_general/2025/01/10/VQKGJETAVNHVBJ6J333UXWLACU,69,67,False,2
기업 가치 3200억원이었는데…’발란’ 정산지연 사태 터졌다,2025-03-28,https://www.chosun.com/economy/economy_general/2025/03/28/AWTB5KKSKBHSZDXJAXRKVXMDPA,69,63,False,6
‘도요타’ vs ‘非도요타’로 재편되는 日 자동차 업계,2025-01-30,https://www.chosun.com/economy/auto/2025/01/30/5VD7JR3WB5EMXF5IDTHNMHMHSE,69,65,False,4
"호반, 한진칼 지분 추가 매입… 조원태 측에 1.5%p差 근접",2025-05-13,https://www.chosun.com/economy/industry-company/2025/05/13/4PXKITPDYJHBVK7A7P6F6U6HPI,69,65,False,4
李 정부선 ‘배달앱 수수료 상한제’ 도입될까,2025-06-10,https://www.chosun.com/economy/economy_general/2025/06/10/SY7VVDU7CVDLLGFPTF2BGPZWZM,69,69,False,0
"美 연준, “기후변화 사기”라던 트럼프 취임 앞두고 녹색금융협의체 탈퇴",2025-01-18,https://www.chosun.com/economy/economy_general/2025/01/18/LYCFIXZENJGWRCD7AAULKH3CPA,68,68,False,0
화물기 없어도 OK… 저비용 항공도 ‘하늘길 운송’ 나서,2025-05-15,https://www.chosun.com/economy/industry-company/2025/05/15/2IBFNZOVHFHXDOEK4T7QPVUT6Q,68,50,False,18
‘1400만 개미’ 표심 등에 업고... 행동주의 펀드 정치 세력화,2025-05-16,https://www.chosun.com/economy/economy_general/2025/05/16/5DVJUXHHENF3DOCABLZCIATWUI,68,58,False,10
[주간증시전망] “증시 안도 구간”… 테슬라·아마존 실적 발표에 주목,2025-04-20,https://www.chosun.com/economy/money/2025/04/20/DH3K5ETCBFSQDUHLION4AGQMA4,68,52,False,16
트럼프 “금리 내려야” 파월 “관세發 인플레 우려”,2025-04-07,https://www.chosun.com/economy/economy_general/2025/04/07/ASA2OJ3IEZGAXFQSB63I7BFWAM,68,60,False,8
1180회 로또 1등 11명…인터넷 구매로 25억원 당첨,2025-07-12,https://www.chosun.com/economy/money/2025/07/12/RRY3IQT7FVG5VMZ77TBJKVJXMU,68,68,False,0
다음주 코스피200·코스닥150 종목 변경… 편출 종목은 공매도 쏠릴 수도,2025-05-24,https://www.chosun.com/economy/money/2025/05/24/OZ7SSIJ3RLFGGK4V7CRRWWRGQI,68,60,False,8
일본도 역성장,2025-05-17,https://www.chosun.com/economy/economy_general/2025/05/17/5ILIITZB7BDD5NX63C2IPIFF34,68,53,False,15
"소상공인 만난 崔대행 “내주 민생회의, 지원 방안 철저히 챙길 것”",2025-01-16,https://www.chosun.com/economy/economy_general/2025/01/16/55FZC4IDKJDLBJTO62LPGUH6UU,68,66,False,2
‘60세 훌쩍 넘어도 고액 연봉’ 새마을금고 이사장 1102명 뽑는 선거 스타트,2025-02-18,https://www.chosun.com/economy/economy_general/2025/02/18/NNZ7L2OX3FDUVMJYBTTQEJ2BB4,68,68,False,0
"한은, 기준금리 2.75% 동결... 환율 불안에 인하 막혔다",2025-04-17,https://www.chosun.com/economy/economy_general/2025/04/17/KFXKEYXESRHTFKFPYWIG257PKE,68,66,False,2
지난해 對美 금융투자 1581억 달러 늘어,2025-06-27,https://www.chosun.com/economy/economy_general/2025/06/27/NZRU6GKSGFGTRPCZ7QBJGGTBPQ,68,46,False,22
“돈 세다 지문 닳아”…용돈 5만원 받는다는 ’1000억 부자’의 계획,2025-06-12,https://www.chosun.com/economy/economy_general/2025/06/12/BIWHTTRDJ5FV7CWOJA3TQSMDHE,68,68,False,0
"방통위, 챗GPT 유료 사용자 이용 횟수 제한에 대해 조사 착수",2025-02-27,https://www.chosun.com/economy/industry-company/2025/02/27/5CQ3DKK6XBBHVMEEWHKVG65Q7A,68,68,False,0
목소리 커진 개인 투자자… 주주 행동 91%가 소액주주,2025-03-10,https://www.chosun.com/economy/industry-company/2025/03/10/S7EWOGL3I5G47HPOOSQ6HBUTMY,67,63,False,4
"행복도, 40대 중반 바닥 찍고 나이 들수록 오르는 까닭",2025-01-21,https://www.chosun.com/economy/economy_general/2025/01/21/2AC2IEH6ERH5VG7ZQV5JXOAHA4,67,65,False,2
