claim_id,claim_text,metric,time,population,unit,candidate_kosis_table,api_params,calculation,verifiable,org_id,tbl_id,obj_l1,itm_id,prd_se,reviewer_note
C14588,"28일 통계청이 발표한 ‘3월 인구동향’에 따르면, 지난 1분기(1~3월) 합계출산율은 0.82명으로 전년 동분기(0.77명) 대비 0.05명 증가했다.",,,,,"출생아수, 합계출산율, 자연증가 등(tblId=INH_1B8000F_01); 시도/합계출산율, 모의 연령별 출산율(tblId=DT_1B81A21); 시군구/출생아수, 합계출산율(tblId=DT_1B81A23); 시군구/합계출산율, 모의 연령별 출산율(tblId=DT_1B81A17); 월.분기.연간 인구동향(출생,사망,혼인,이혼)(tblId=DT_1B8000G); 사망자수, 조사망률, 기대수명(tblId=INH_1B8000F_02); 통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 장래 합계출산율 / 전국(tblId=DT_1BPA101); 경제활동별 GDP 및 GNI(계절조정, 명목, 분기)(tblId=DT_200Y103); 경제활동별 GDP 및 GNI(원계열, 명목, 분기 및 연간)(tblId=DT_200Y105)","orgId=101, tblId=INH_1B8000F_01 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=INH_1B8000F_01&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C15033,"2020년에는 평균 지적 건수가 12.6건이었으나, 2021년 14.4건, 2022년 10.5건, 2023년 9.1건으로 감소하고 있다.",,,,,[중앙부처및지자체]GD마크 획득 건수(지난 2년간)(2007)(tblId=TX_115_2009_H6058); [중앙부처및지자체]국내 특허/디자인/상표/실용신안 등록건수(2007)(tblId=TX_115_2009_H6065); [중앙부처및지자체]국내 특허/디자인/상표/실용신안 출원건수(2007)(tblId=TX_115_2009_H6064); [중앙부처및지자체]최근 2년 내 국내 디자인 관련 수상 건수(2007)(tblId=TX_115_2009_H6061); [중앙부처및지자체]해외 특허/디자인/상표/실용신안 등록건수(2007)(tblId=TX_115_2009_H6068); [중앙부처및지자체]해외 특허/디자인/상표/실용신안 출원건수(2007)(tblId=TX_115_2009_H6067); 지적재산권 보유 건수(tblId=DT_12031); 산업중분류별 지적재산권 보유 및 활용건수(tblId=DT_1EP1024); 산업중분류별 지적소유권 보유 및 활용건수(tblId=DT_1EP0724); 지적재산권 보유건수 및 출원건수(tblId=DT_39301_11_022),"orgId=115, tblId=TX_115_2009_H6058 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=115&tblId=TX_115_2009_H6058&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C07773,특히 조개탕이나 조개구이 재료로 흔히 쓰이는 가리비는 최근 소비가 급감하면서 수협 현지 도매가가 kg당 1400~1500원으로 지난해 11월(kg당 평균 2500~2700원)의 거의 절반 수준으로 떨어진 것으로 알려졌다.,,,,,1인 지출 경비 - 개별여행객 지출 경비(현지 교통비)(tblId=DT_113_STBL_1027531); 회원의 계약 해지 요구를 부당하게 거부하는 행위: 해외 현지인 중개인(tblId=DT_MOGE_3033900230); 1인 지출 경비_전체(식재료비)(tblId=DT_113_STBL_1031942); 1인 지출 경비_개별여행(식재료비)(tblId=DT_113_STBL_1031995); 1인 지출 경비_에어텔(식재료비)(tblId=DT_113_STBL_1032013); 1인 지출 경비_단체여행(식재료비)(tblId=DT_113_STBL_1032029); 1인 지출 경비_단체+에어텔(식재료비)(tblId=DT_113_STBL_1032043); 하도급 단가 결정 고려_귀사가 구입한 원재료 가격 변화(tblId=DT_152009_E036); 하도급 단가 결정 고려_수급사업자가 구입한 원재료 가격 변화(tblId=DT_152009_E039); 젊은이들의 자살은 아직 삶의 가능성이 무한하기 때문에 특히 이해할 수 없다(tblId=DT_117094N_020N),"orgId=113, tblId=DT_113_STBL_1027531 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=113&tblId=DT_113_STBL_1027531&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C01455,지난달 평균 환율은 1434.42원으로 월 평균 환율의 직전 최고치는 금융위기 당시였던 2009년 3월(1461.98)원이다.,,,,,하도급 단가 결정 고려_환율 변화(tblId=DT_152009_A041); PB제품 하도급 단가 결정 고려 요인_환율 변화(tblId=DT_152009_A124); 하도급 단가 결정 고려_환율 변화(tblId=DT_152009_E041); 2주간 이환율 추이(tblId=DT_11702_N126); 기분부전장애와의 동반이환율(tblId=TX_117_2009_HB109); 주요우울장애와의 동반이환율(tblId=TX_117_2009_HB104); 니코틴금단과의 동반이환율(tblId=TX_117_2009_HB084); 니코틴의존과의 동반이환율(tblId=TX_117_2009_HB079); 강박장애의 동반이환율(tblId=TX_117_2009_HB120); 공황장애의 동반이환율(tblId=TX_117_2009_HB130),"orgId=152, tblId=DT_152009_A041 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=152&tblId=DT_152009_A041&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C20356,국가데이터처 관계자는 “다문화 혼인 건수가 2020~2021년(1만6000~1만3000건) 푹 꺼졌다가 코로나 이후인 2022년부터 상승세를 보이고 있다”며 “혼인이 늘면서 출생도 자연스럽게 늘어나는 것으로 보인다”고 했다.,,,,,"인구동태건수 및 동태율 추이(출생,사망,혼인,이혼)(tblId=DT_1B8000F); 시도/인구동태건수 및 동태율(출생,사망,혼인,이혼)(tblId=DT_1B8000H); 시군구/인구동태건수 및 동태율(출생,사망,혼인,이혼)(tblId=DT_1B8000I); 읍면동/성별/인구동태건수(출생,사망,혼인,이혼)(tblId=DT_1B8000K); 생성형 AI 사용으로 디지털 기기 사용 빈도 및 시간이 늘어나는 정도(tblId=DT_120019N_2025_200); 출생·사망·혼인·이혼동태(1970~1975)(tblId=TX_11001_A316); 데이트나 혼인 시 비용 부담에 대한 견해(tblId=DT_154021_N004); 현 거주지, 성, 연령, 혼인상태 및 출생지 유형별 인구(15세 이상)-시도(tblId=DT_1PB2004); 혼인상태별/출생자녀수별/총 출산기간별 기혼여성인구(15세이상)-시도(tblId=DT_1PO2008); 현 거주지별/성별/연령별/혼인상태별/출생지 유형별 인구(15세 이상)-시도(tblId=DT_1PB1504)","orgId=101, tblId=DT_1B8000F | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1B8000F&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C08159,"2021년 코스피시장과 코스닥시장 상장사 주식 평균 보유 기간이 각각 2.7개월, 1.1개월이었던 점을 고려하면 2배 넘게 늘었습니다.",,,,,"첫 결혼 전 6개월 동안 살던 집의 점유 형태(tblId=DT_331001_2021AG004); 기혼여성(19~49세)의 첫 결혼 전 6개월 동안 살던 집의 점유 형태(tblId=DT_331001_2021BH004); 주식(tblId=DT_170002_H008); 산업중분류별 주식시장 상장형태별 창설년도별 기업체수(tblId=DT_1EP1303); 산업중분류별 주식시장 상장형태별 창설년도별 기업체수(tblId=DT_1EP1203); 산업중분류별, 주식시장 상장형태별, 창설년도별 기업체수(tblId=DT_1EP1003); 향후 주식공개 계획 여부(tblId=TX_39301_A406); 금융(인터넷 뱅킹, 주식 거래 등) 이용 정도(2013)(tblId=DT_12019_2013_2Y); 스마트폰 이용 용도에 따른 이용정도 - 금융(인터넷뱅킹, 주식거래 등)(2011)(tblId=DT_12711_2011_152); 이용기록이 서버에 남을 것을 우려해 이용을 망설인 경험_은행, 주식, 보험 등 금융 서비스 앱 이용하기(tblId=DT_164004_2024123)","orgId=331, tblId=DT_331001_2021AG004 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=331&tblId=DT_331001_2021AG004&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C04667,"15일 한국석유공사 유가정보시스템 오피넷에 따르면, 이달 둘째 주(9∼13일) 전국 주유소 휘발유 평균 판매가는 직전 주 대비 1L당 2.2원 하락한 1730.9원을 기록했다.",,,,,"주유소 제품별 평균 판매가격(tblId=TX_31802_A000); 농가판매가격지수(2020=100,분기)(tblId=DT_1J60); 농가판매가격지수(2015=100, 분기)(tblId=DT_1J56); 농가판매가격지수(2010=100,분기)(tblId=DT_1J52); 농가판매가격지수(2005=100, 분기, 품목별)(tblId=DT_1J49); 농가판매가격지수(2005=100, 분기)(tblId=DT_1J50); 신혼부부 특성별 첫째출산 후 둘째자녀 사이의 출산 소요기간별 신혼부부 수(tblId=DT_1NW1023); 신혼부부 특성별 첫째출산 후 둘째자녀 사이의 평균 출산 소요기간(tblId=DT_1NW1024); 초혼 신혼부부 특성별 첫째출산 후 둘째자녀 사이의 출산 소요기간별 신혼부부수(tblId=DT_1NW2020); 초혼 신혼부부 특성별 첫째출산 후 둘째자녀 사이의 평균 출산 소요기간(tblId=DT_1NW2021)","orgId=318, tblId=TX_31802_A000 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=318&tblId=TX_31802_A000&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C01998,더불어민주당 정일영 의원실에 따르면 작년 11월 기준 보수 성향 유튜버의 수퍼챗 수입 상위 7개 채널 중 6개의 지난달 수퍼챗 수익은 한 달 새 평균 2.1배 늘어났다.,,,,,소셜미디어의 언론 여부_개인 유튜버/BJ가 운영하는 시사정보 채널/계정(tblId=DT_413003_2024_206); 수입배분 비중_동영상 채널 관리(tblId=DT_127020_A36); 건강기능식품 수입액 상위 10개 품목(tblId=DT_145010_013); 건강기능식품 수입액 상위 10개 국가(tblId=DT_145010_014); 건강기능식품 부적합 건수 및 중량별 상위 10개 품목 현황(tblId=DT_145010_017); 건강기능식품 부적합 건수 및 중량별 상위 10개 국가 현황(tblId=DT_145010_018); 화장품 수입액 상위 10개국 현황(tblId=DT_145011_A007); 의료기기 수입액 기준 상위 10개 품목 현황(tblId=DT_14508_011); 의료기기 수입액 기준 상위 10개 국가 현황(tblId=DT_14508_013); 국내 상위 20개 제약업체 생산액 현황(tblId=DT_145009_009),"orgId=413, tblId=DT_413003_2024_206 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=413&tblId=DT_413003_2024_206&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C04952,"◇근로소득세 비율 역대 최고 반면 작년 법인세는 62조5000억원 걷혀, 10년 전 대비 1.5배로 늘어나는 데 그쳤다.",,,,,"[전문디자인업체]디자인 관련 용역대가를 산정하는 방식(2007)(tblId=TX_115_2009_H9045); 과학기술 분야 연구비 10억원 당 기술이전 건수 및 연구개발투자 회수율 현황(tblId=DT_112017N_056); 생성형 AI 사용으로 디지털 기기 사용 빈도 및 시간이 늘어나는 정도(tblId=DT_120019N_2025_200); 인공지능 보편화와 사생활 보호_소득수준이 높을수록 사생활 보호를 받게 되는 반면 소득수준이 낮을수록 사생활 보호를 받기 어려워질 것이다(tblId=DT_164004_2024175); 인공지능 보편화와 사생활 보호_부유층은 사생활 보호를 받게 되는 반면 빈곤층은 사생활 보호를 받기 어려워질 것이다(tblId=DT_164004_2023178); 인공지능 보편화와 사생활 보호_부자들은 더 많은 사생활 보호를 받게 되는 반면 가난한 사람들은 사생활 보호를 받기 더 어려워질 것이다(tblId=DT_164004_2022235); 작년 임금 근로활동 여부(tblId=DT_KWMP_2020136); 작년 월 평균 임금(세전, 인센티브 제외)(tblId=DT_KWMP_2020006); 작년 연간 평균 인센티브(세전)(tblId=DT_KWMP_2020007); 작년 매출액(tblId=DT_111014_A071)","orgId=115, tblId=TX_115_2009_H9045 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=115&tblId=TX_115_2009_H9045&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C16070,"11일 통계청이 발표한 ‘5월 고용동향’에 따르면, 지난달 취업자는 2916만명으로 전년 동월 대비 24만5000명 늘었다.",,,,,통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 인구 십만명당 응급의학 전문의 수(tblId=DT_41104_432); 인구 십만명당 응급의학전문의 수(tblId=DT_41101_24); 연령별 성별 의료기관종별 인구 10만명당 수술인원 현황(tblId=TX_35004_A014); 연령별 성별 의료기관종별 인구 10만명당 수술건수 현황(tblId=TX_35004_A015); 시도별 십만/백만명 당 식중독 환자 현황(tblId=DT_145012_A012); 뇌사 기증자 - 인구 100만명당 뇌사 기증율(tblId=DT_117112_013); 인구 만명당 연구개발인력 및 연구원(tblId=DT_KBA0007); 연구개발관계 종사자수 및 인구만명당 연구원수(1970~1987)(tblId=DT_KBA0032); 산업별·규모별(2024년 이후)(tblId=DT_118N_DEN061),"orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C07587,15일 한국석유공사 유가정보시스템 오피넷에 따르면 3월 둘째 주(9~13일) 전국 주유소 휘발유 평균 판매가는 L(리터)당 1699.9원으로 그 전주 대비 L당 15.9원 하락했다.,,,,,주유소 제품별 평균 판매가격(tblId=TX_31802_A000); PC 활용능력(tblId=DT_405001_I115_1); 스마트 기기 애플리케이션 이용 경험 유무(tblId=DT_405001_I188); 스마트기기 활용능력(tblId=DT_405001_I116_1); 기술사업화 전주기적 업무 중요도 – 전략적 IP관리(tblId=DT_TX_115_2024_H0153); 기술사업화 전주기적 업무 중요도 – 기술이전(tblId=DT_TX_115_2024_H0154); 기술사업화 전주기적 업무 중요도 – 창업 지원(tblId=DT_TX_115_2024_H0155); 기술사업화 전주기적 업무 중요도 – 상용화 R&D(tblId=DT_TX_115_2024_H0156); 기술사업화 전주기적 업무 중요도 – 제품화 지원(tblId=DT_TX_115_2024_H0157); 기술사업화 전주기적 업무 중요도 – 사업초기 지원(tblId=DT_TX_115_2024_H0158),"orgId=318, tblId=TX_31802_A000 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=318&tblId=TX_31802_A000&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
C19525,16일 통계청은 ‘2025년 6월 고용 동향’에서 지난달 취업자가 2909만1000명으로 전년 동월 대비 18만3000명 늘었다고 밝혔다.,,,,,통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); (취업자) 고용주 혹은 직원/손님(tblId=DT_154013_24BB005101); (취업자) 고용주 혹은 직원 / 손님(tblId=DT_154013_A067); 성별 고용률 비교(tblId=DT_43701N_032); 시군구/연령별 취업자 및 고용률 (전체)(tblId=DT_1ES3A03_A01S); 시군구/연령별 취업자 및 고용률 (남자)(tblId=DT_1ES3A03_A02S); 시군구/연령별 취업자 및 고용률 (여자)(tblId=DT_1ES3A03_A03S); 시군구/산업별 취업자(11차)(tblId=DT_1ES3A30S); 시군구/직업별 취업자(8차)(tblId=DT_1ES3A31S); 시군구/종사상지위별 취업자(tblId=DT_1ES3A07S),"orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요,,,,,,
