claim_id,claim_measurement_id,indicator,metric_domain,industry_or_item,value,unit,raw_unit,unit_dimension,semantic_type,entity_type,value_type,direction,measurement_role,measurement_usage,period,article_date,prd_se,change_base,comparison_period,candidate_rank,candidate_score,candidate_runner_up_score,candidate_status,candidate_status_code,candidate_status_reason,candidate_hits,retrieval_backend,lexical_score,lexical_eligible,semantic_score,reranker_score,fusion_score,org_id,tbl_id,tbl_name,stat_id,category_path,meta_candidates,selected_itm_id,selected_itm_name,selected_itm_unit,selected_itm_score,selected_obj_l1_axis_id,selected_obj_l1_axis_name,selected_obj_l1,selected_obj_l1_name,selected_obj_l1_score,selected_code_status,mapping_type,unit_compatibility_reason,claim_text
A0018-C008,A0018-C008-m4,수출액 증감률,무역,-,1.4,%,%,rate,,,증감률,증가,참고값,KOSIS_VALUE,202401,2025-01-02,M,전월,,3,148,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"무역,수입액,무역수지,수출,수입",lexical,148.0,Y,,,,145,DT_145014_013,"위생용품 생산·수출·수입액 무역수지, 시장규모",2019072,위생용품산업현황 > 위생용품 산업현황 총괄,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.
A0018-C008,A0018-C008-m4,수출액 증감률,무역,-,1.4,%,%,rate,,,증감률,증가,참고값,KOSIS_VALUE,202401,2025-01-02,M,전월,,4,148,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"무역,수입액,무역수지,수출,수입",lexical,148.0,Y,,,,145,DT_14508_007,"의료기기 생산·수출·수입액, 무역수지, 시장규모",2014001,의료기기생산실적 > 의료기기 생산실적 총괄,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.
A0018-C008,A0018-C008-m4,수출액 증감률,무역,-,1.4,%,%,rate,,,증감률,증가,참고값,KOSIS_VALUE,202401,2025-01-02,M,전월,,5,136,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수입액,수출,수입,국가별,무역",lexical,136.0,Y,,,,360,DT_1R11006_FRM101,"국가별 수출액, 수입액",1976045,SITC에의한무역통계,항목:수출액[13103103829T1]/item=Y/score=30 | 항목:수입액[13103103829T2]/item=Y/score=26 | 국가별:E.U.[13102103829E.EU]/item=N/score=6 | 국가별:가나[13102103829E.GH]/item=N/score=6 | 국가별:가봉[13102103829E.GA]/item=N/score=6 | 국가별:가이아나[13102103829E.GY]/item=N/score=6 | 국가별:감비아[13102103829E.GM]/item=N/score=6 | 국가별:건지[13102103829E.GG]/item=N/score=6,,,,,13101103829E,국가별,13102103829E.00,계,7,itm/obj 후보 선택,,,작년 12월 수출은 613억8000만달러로 1년 전 대비 6.6% 늘어 한 달 전(1.4%)에 비해 오름폭을 키웠다.
A0018-C010,A0018-C010-m1,수출 증가율,무역,-,10.9,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2023,2025-01-02,Y,전년,,1,404,100,REJECT,NO_COMPATIBLE_ITEM,단위·지표 의미가 맞는 ITEM 없음,"품목별,수출액,수출,수입,무역",lexical,404.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:감광성 반도체 디바이스 및 발광다이오드 [13102112831A.77637]/item=N/score=60 | 품목별:다이오드트랜지스터 기타 이와 유사한 반도체 디바이스[13102112831A.7763]/item=N/score=60 | 품목별:기타 전자집적회로와 초소형 조립회로 [13102112831A.77649]/item=N/score=54 | 품목별:전자집적회로와 초소향 조립회로[13102112831A.7764]/item=N/score=54 | 품목별:776.81항의 압전기 결정소자 및 776.3항의  디바이스의 부분품[13102112831A.77688]/item=N/score=42 | 품목별:다이리스터 다이액과 트라이액(감광성 디  바이스 제외)[13102112831A.77635]/item=N/score=42 | 품목별:달리 명시되지 않은 액정 디바이스레이저 기기[13102112831A.8719]/item=N/score=42 | 품목별:마스크나 레티클 제작 및 수리 반도체 장비 또는 집적회로 조립 불이나 웨이퍼 반도체 장비 또는 집적회로 평면판표시장치를 들어올리고 다루며 적재 하역하는 것에만 유일하게 또는 주로 사용되는 기계 및 기구[13102112831A.72822]/item=N/score=38,,,,,13101112831A,품목별,13102112831A.A,총액,57,itm/obj 후보 선택,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-C010,A0018-C010-m1,수출 증가율,무역,-,10.9,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2023,2025-01-02,Y,전년,,2,100,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입,국가별,무역",lexical,100.0,Y,,,,360,DT_1R11006_FRM101,"국가별 수출액, 수입액",1976045,SITC에의한무역통계,항목:수출액[13103103829T1]/item=Y/score=30 | 항목:수입액[13103103829T2]/item=Y/score=8 | 국가별:E.U.[13102103829E.EU]/item=N/score=6 | 국가별:가나[13102103829E.GH]/item=N/score=6 | 국가별:가봉[13102103829E.GA]/item=N/score=6 | 국가별:가이아나[13102103829E.GY]/item=N/score=6 | 국가별:감비아[13102103829E.GM]/item=N/score=6 | 국가별:건지[13102103829E.GG]/item=N/score=6,,,,,13101103829E,국가별,13102103829E.00,계,7,itm/obj 후보 선택,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-C010,A0018-C010-m1,수출 증가율,무역,-,10.9,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2023,2025-01-02,Y,전년,,3,96,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출액,수출",lexical,96.0,Y,,,,466,DT_446001_A027,쌀가루 생산판매 현황 : 품목별 수출액 - 총계,2024007,쌀가공식품제조업실태조사 > 쌀가공식품제조업,사업체특성별:주 생산 품목별(소분류)[A02]/item=N/score=18 | 사업체특성별:10~19인[A0303]/item=N/score=2,,,,,A,사업체특성별,A02,주 생산 품목별(소분류),32,itm/obj 후보 선택,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-C010,A0018-C010-m1,수출 증가율,무역,-,10.9,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2023,2025-01-02,Y,전년,,4,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,88.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18 | 품목별:곡물 [A10]/item=N/score=18 | 품목별:곡물조제품[A19]/item=N/score=18 | 품목별:공구[A81]/item=N/score=18,T005,교역액 진입률,%,30,A001,품목별,A93,가구 ,32,itm/obj 후보 선택,direct,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-C010,A0018-C010-m1,수출 증가율,무역,-,10.9,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2023,2025-01-02,Y,전년,,5,88,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"수출액,수출,수입",lexical,88.0,Y,,,,145,DT_145011_A006,화장품 수입 및 수출액 현황,2017087,화장품산업현황 > 화장품 수출입 현황,항목:수출액[T002]/item=Y/score=30 | 항목:수입액[T001]/item=Y/score=8,,,,,13999000,가상분류,DATA,데이터,2,itm/obj 후보 선택,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-C010,A0018-C010-m2,수출 증가율,무역,반도체,31.5,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2024,2025-01-02,M,전월,,1,484,168,REJECT,NO_COMPATIBLE_ITEM,단위·지표 의미가 맞는 ITEM 없음,"품목별,수출액,수출,수입,무역",lexical,484.0,Y,,,,360,DT_1R11001_FRM101,"품목별 수출액, 수입액",1976045,SITC에의한무역통계,품목별:감광성 반도체 디바이스 및 발광다이오드 [13102112831A.77637]/item=N/score=60 | 품목별:다이오드트랜지스터 기타 이와 유사한 반도체 디바이스[13102112831A.7763]/item=N/score=60 | 품목별:기타 전자집적회로와 초소형 조립회로 [13102112831A.77649]/item=N/score=54 | 품목별:전자집적회로와 초소향 조립회로[13102112831A.7764]/item=N/score=54 | 품목별:776.81항의 압전기 결정소자 및 776.3항의  디바이스의 부분품[13102112831A.77688]/item=N/score=42 | 품목별:다이리스터 다이액과 트라이액(감광성 디  바이스 제외)[13102112831A.77635]/item=N/score=42 | 품목별:달리 명시되지 않은 액정 디바이스레이저 기기[13102112831A.8719]/item=N/score=42 | 품목별:마스크나 레티클 제작 및 수리 반도체 장비 또는 집적회로 조립 불이나 웨이퍼 반도체 장비 또는 집적회로 평면판표시장치를 들어올리고 다루며 적재 하역하는 것에만 유일하게 또는 주로 사용되는 기계 및 기구[13102112831A.72822]/item=N/score=38,,,,,13101112831A,품목별,13102112831A.77649,기타 전자집적회로와 초소형 조립회로 ,282,itm/obj 후보 선택,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-C010,A0018-C010-m2,수출 증가율,무역,반도체,31.5,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2024,2025-01-02,M,전월,,2,168,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출,수입,무역",lexical,168.0,Y,,,,134,DT_134006_N001,품목별 수입·수출현황,2017044,기업무역활동통계,품목별:가구 [A93]/item=N/score=18 | 품목별:가죽류 [A41]/item=N/score=18 | 품목별:가죽제품 [A42]/item=N/score=18 | 품목별:견직물[A50]/item=N/score=18 | 품목별:고무제품 [A40]/item=N/score=18 | 품목별:곡물 [A10]/item=N/score=18 | 품목별:곡물조제품[A19]/item=N/score=18 | 품목별:공구[A81]/item=N/score=18,T005,교역액 진입률,%,30,A001,품목별,A93,가구 ,32,itm/obj 후보 선택,direct,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-C010,A0018-C010-m2,수출 증가율,무역,반도체,31.5,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2024,2025-01-02,M,전월,,3,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028692,게임기기 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-C010,A0018-C010-m2,수출 증가율,무역,반도체,31.5,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2024,2025-01-02,M,전월,,4,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028682,공예품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0018-C010,A0018-C010-m2,수출 증가율,무역,반도체,31.5,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2024,2025-01-02,M,전월,,5,152,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"품목별,수출",lexical,152.0,Y,,,,434,DT_434_STBL_1028678,레저용품 품목별 수출입 실적,2016058,문화체육관광산업통계 > 수출입 실적 현황,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,수출 증가율은 작년 8월(10.9%)부터 11월까지 꺾이다가 지난달 들어 반도체 수출이 31.5% 불어나며 오름세로 돌아섰다.
A0019-C007,A0019-C007-m1,개별소비세,재정·조세,-,30,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2025Q1,2025-01-02,Q,전년동기,,1,230,230,REVIEW,AMBIGUOUS_TABLE,"1·2위 점수 차이 부족: margin=0, required=23",개별소비세,lexical,230.0,Y,,,,134,DT_134007_2021_D001,HS류별 개별소비세 실적,2022005,수입물품에대한관세및내국세통계 > 개별소비세,항목:개별소비세액[T002]/item=Y/score=30 | HS류별:87 자동차[A87]/item=N/score=18 | HS류별:86 철도차량[A86]/item=N/score=12 | HS류별:30 의료용품[A31]/item=N/score=2,T003,부과율,%,30,A,HS류별,A02,01 산동물,2,itm/obj 후보 선택,direct,,이날 정부가 발표한 경제정책방향에는 올해 상반기(1월 3일~6월 30일)에 출고하는 자동차를 구매하는 경우 개별소비세를 30% 인하해주는 조치 등 내수 부양책이 다수 담겼다.
A0019-C007,A0019-C007-m1,개별소비세,재정·조세,-,30,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2025Q1,2025-01-02,Q,전년동기,,2,230,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,개별소비세,lexical,230.0,Y,,,,134,DT_134007_2021_D003,품목별 개별소비세 실적,2022005,수입물품에대한관세및내국세통계 > 개별소비세,항목:개별소비세액[T002]/item=Y/score=30 | 품목별:자동차부품[A040302]/item=N/score=18 | 품목별:화물자동차[A040301]/item=N/score=18 | 품목별:철도차량[A040303]/item=N/score=12,T003,부과율,%,30,A,품목별,A02030302,2륜차,2,itm/obj 후보 선택,direct,,이날 정부가 발표한 경제정책방향에는 올해 상반기(1월 3일~6월 30일)에 출고하는 자동차를 구매하는 경우 개별소비세를 30% 인하해주는 조치 등 내수 부양책이 다수 담겼다.
A0019-C007,A0019-C007-m1,개별소비세,재정·조세,-,30,%,%,rate,,,증감률,감소,증감률,KOSIS_VALUE,2025Q1,2025-01-02,Q,전년동기,,3,170,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,개별소비세,lexical,170.0,Y,,,,134,DT_134007_2021_D002,총괄,2022005,수입물품에대한관세및내국세통계 > 개별소비세,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,이날 정부가 발표한 경제정책방향에는 올해 상반기(1월 3일~6월 30일)에 출고하는 자동차를 구매하는 경우 개별소비세를 30% 인하해주는 조치 등 내수 부양책이 다수 담겼다.
A0020-C024,A0020-C024-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2019,2025-01-02,Y,전년,,1,176,176,REJECT,NO_COMPATIBLE_ITEM,단위·지표 의미가 맞는 ITEM 없음,"제조업,로봇,산업",lexical,176.0,Y,,,,401,DT_373002_001,"제조업용 로봇 생산 현황_기계구조, 적용산업별",2006203,로봇산업실태조사,기계구조및적용산업별:제조업[B0202]/item=N/score=10 | 기계구조및적용산업별:기타 로봇[B0106]/item=N/score=8 | 기계구조및적용산업별:다관절 로봇[B0103]/item=N/score=8 | 기계구조및적용산업별:리니어 로봇[B0101]/item=N/score=8 | 기계구조및적용산업별:병렬형 로봇[B0104]/item=N/score=8 | 기계구조및적용산업별:스카라 로봇[B0102]/item=N/score=8 | 기계구조및적용산업별:원통형 로봇[B0105]/item=N/score=8 | 기계구조및적용산업별:교육 연구 및 개발[B0203]/item=N/score=4,,,,,A,특성별,A00,전체,7,itm/obj 후보 선택,,,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.
A0020-C024,A0020-C024-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2019,2025-01-02,Y,전년,,2,176,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"제조업,로봇,산업",lexical,176.0,Y,,,,401,DT_373002_002,"제조업용 로봇 출하 현황_기계구조, 적용산업별",2006203,로봇산업실태조사,기계구조및적용산업별:제조업[B0202]/item=N/score=10 | 기계구조및적용산업별:기타 로봇[B0106]/item=N/score=8 | 기계구조및적용산업별:다관절 로봇[B0103]/item=N/score=8 | 기계구조및적용산업별:리니어 로봇[B0101]/item=N/score=8 | 기계구조및적용산업별:병렬형 로봇[B0104]/item=N/score=8 | 기계구조및적용산업별:스카라 로봇[B0102]/item=N/score=8 | 기계구조및적용산업별:원통형 로봇[B0105]/item=N/score=8 | 기계구조및적용산업별:교육 연구 및 개발[B0203]/item=N/score=4,,,,,A,특성별,A00,전체,7,itm/obj 후보 선택,,,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.
A0020-C024,A0020-C024-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2019,2025-01-02,Y,전년,,3,168,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"로봇,산업,전체",lexical,168.0,Y,,,,401,DT_401001_007,로봇산업 인력 현황(전체),2006203,로봇산업실태조사,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.
A0020-C024,A0020-C024-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2019,2025-01-02,Y,전년,,4,166,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"로봇,기업,제조업",lexical,166.0,Y,,,,395,DT_395N_I2021277,디지털 신기술별 도입 여부: 로봇공학,2003024,한국기업혁신조사 > 2022년도 조사(제조업 부문) > 디지털전환 > 디지털 신기술별 도입 여부,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.
A0020-C024,A0020-C024-m1,로봇화에 뛰어든 기업 수,고용,-,13,%,%,rate,,,증감률,증가,증감률,KOSIS_VALUE,2019,2025-01-02,Y,전년,,5,166,,ALTERNATE,NOT_TOP_TABLE,후순위 통계표 후보,"로봇,기업,제조업",lexical,166.0,Y,,,,395,DT_395N_I2021268,디지털 신기술별 중요도: 로봇공학,2003024,한국기업혁신조사 > 2022년도 조사(제조업 부문) > 디지털전환 > 디지털 신기술별 중요도,meta_index 없음 또는 코드명 매칭 없음,,,,,,,,,,meta 없음,,,한국로봇산업진흥원에 따르면 로봇화에 뛰어든 우리 기업은 2524곳(2023년 기준)으로 2019년보다 13%가량 증가했다.
