claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,item_ungrounded,dropped_item,claim_period,claim_prd_se,period_span_start,period_span_end,period_aggregation,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions,scope_gate_code,scope_gate_reason,scope_gate_severity,scope_gate_blocked
A2657-SP886FE569BE,A2657-SP886FE569BE-m3,A2657,우리나라 거주 외국인 주민 '역대 최다' 258만명… 전체 인구의 5%,45960.0,https://biz.chosun.com/topics/topics_social/2025/10/30/QR4AGGYKCBEB3AWOYIWTGTC3LM/,"특히 지난해 통계 대비 유학생(+2만6908명·13%↑)의 증가 추세가 두드러졌다. 이어 외국인근로자(+3만2384명·6.9%↑), 결혼이민자(+1만1767명·6.5%↑) 순으로 증가 폭이 컸다.","행안부는 ""국내 외국인주민 수는 통계가 처음 발표된 2006년 이후 매년 증가해, 지난해에도 사상 최대 규모를 경신했다""고 설명했다.","외국인주민은 17개 모든 시·도에서 지속적으로 증가하고 있으며, 전년 대비 증가율이 높은 시·도는 전남(10.5%↑), 울산(8.9%↑), 경북·충남(8.8%↑), 충북(8.4%↑) 순이었다.",국내공식통계,Y,인구,외국인 근로자 수,"우리나라, 거주, 외국인, 주민, 역대, 최다, 전체, 인구, 5%",-,-,-,,-,-,-,2024,-,Y,확정,외국인근로자(+3만2384명·6.9%↑),KOSIS_VALUE,hcx,외국인 근로자 수,-,2024,Y,hcx,증감값,32384,-,-,N,명,증감량,증가,전년,"특히 지난해 통계 대비 유학생(+2만6908명·13%↑)의 증가 추세가 두드러졌다. 이어 외국인근로자(+3만2384명·6.9%↑), 결혼이민자(+1만1767명·6.5%↑) 순으로 증가 폭이 컸다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,거주 외국인 주민 수,,N,,2024,Y,,,,2024,,명,명,person_count,absolute_change,person,2023,Y,Y,,,READY,ELIGIBLE,,,,,N
A2657-SP886FE569BE,A2657-SP886FE569BE-m5,A2657,우리나라 거주 외국인 주민 '역대 최다' 258만명… 전체 인구의 5%,45960.0,https://biz.chosun.com/topics/topics_social/2025/10/30/QR4AGGYKCBEB3AWOYIWTGTC3LM/,"특히 지난해 통계 대비 유학생(+2만6908명·13%↑)의 증가 추세가 두드러졌다. 이어 외국인근로자(+3만2384명·6.9%↑), 결혼이민자(+1만1767명·6.5%↑) 순으로 증가 폭이 컸다.","행안부는 ""국내 외국인주민 수는 통계가 처음 발표된 2006년 이후 매년 증가해, 지난해에도 사상 최대 규모를 경신했다""고 설명했다.","외국인주민은 17개 모든 시·도에서 지속적으로 증가하고 있으며, 전년 대비 증가율이 높은 시·도는 전남(10.5%↑), 울산(8.9%↑), 경북·충남(8.8%↑), 충북(8.4%↑) 순이었다.",국내공식통계,Y,인구,결혼 이민자 수,"우리나라, 거주, 외국인, 주민, 역대, 최다, 전체, 인구, 5%",-,-,-,,-,-,-,2024,-,Y,확정,결혼이민자(+1만1767명·6.5%↑),KOSIS_VALUE,hcx,결혼 이민자 수,-,2024,Y,hcx,증감값,11767,-,-,N,명,증감량,증가,전년,"특히 지난해 통계 대비 유학생(+2만6908명·13%↑)의 증가 추세가 두드러졌다. 이어 외국인근로자(+3만2384명·6.9%↑), 결혼이민자(+1만1767명·6.5%↑) 순으로 증가 폭이 컸다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,거주 외국인 주민 수,,N,,2024,Y,,,,2024,,명,명,person_count,absolute_change,unspecified,2023,Y,Y,,,READY,ELIGIBLE,,,,,N
A2657-SPAC50212105,A2657-SPAC50212105-m1,A2657,우리나라 거주 외국인 주민 '역대 최다' 258만명… 전체 인구의 5%,45960.0,https://biz.chosun.com/topics/topics_social/2025/10/30/QR4AGGYKCBEB3AWOYIWTGTC3LM/,"외국인주민은 17개 모든 시·도에서 지속적으로 증가하고 있으며, 전년 대비 증가율이 높은 시·도는 전남(10.5%↑), 울산(8.9%↑), 경북·충남(8.8%↑), 충북(8.4%↑) 순이었다.","특히 지난해 통계 대비 유학생(+2만6908명·13%↑)의 증가 추세가 두드러졌다. 이어 외국인근로자(+3만2384명·6.9%↑), 결혼이민자(+1만1767명·6.5%↑) 순으로 증가 폭이 컸다.","외국인주민이 가장 많이 거주하는 시·도는 경기(84만5074명), 서울(45만888명), 충남(16만9245명), 인천(16만9219명), 경남(16만2714명) 순이었다.",국내공식통계,Y,인구,시·도 수,"우리나라, 거주, 외국인, 주민, 역대, 최다, 전체, 인구, 5%",-,-,-,,-,-,-,2024,-,Y,확정,17개,KOSIS_VALUE,hcx,시·도 수,-,2024,Y,hcx,현재값,17,-,-,N,개,수준값,증가,전년,"외국인주민은 17개 모든 시·도에서 지속적으로 증가하고 있으며, 전년 대비 증가율이 높은 시·도는 전남(10.5%↑), 울산(8.9%↑), 경북·충남(8.8%↑), 충북(8.4%↑) 순이었다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,거주 외국인 주민 수,,N,,2024,Y,,,,2024,,개,개,count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0656-SPC5B3614C45,A0656-SPC5B3614C45-m1,A0656,"中 후판 덤핑 공세에... 정부, 최고 38% 관세 매겼다",45708.0,https://www.chosun.com/economy/economy_general/2025/02/20/KVREWPDZMNGK3A5YW2LDZOOL3Q,작년 수입액은 1조3600억원어치 정도다.,"한국철강협회에 따르면, 중국산 후판 수입량은 2021년 44만6000t에서 2024년 138만1000t가량으로 최근 3년 새 3배 이상으로 늘었다.",일각에선 이번 관세 부과로 중국의 보복 조치를 할까 우려하기도 한다.,국내공식통계,N,무역,수입액,"후판, 중국산, 수입액, 관세",-,-,-,,-,중국,한국,2024,-,Y,확정,1조3600억원,KOSIS_VALUE,hcx,수입액,,2024,Y,hcx,현재값,1360000000000,-,-,N,원,수준값,-,전년,작년 수입액은 1조3600억원어치 정도다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,수입액,후판,Y,후판,2024,Y,,,,2024,,원,원,currency,amount,item,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2606-SP1ACA18560A,A2606-SP1ACA18560A-m1,A2606,"지난해 국내 영아 47명, ‘이것’으로 사망… 침실서 특히 주의해야 하는 것",45940.0,https://health.chosun.com/site/data/html_dir/2025/10/10/2025101002702.html,"지난 8일 국가데이터처가 발표한 '2024년 사망원인통계'에 따르면, 지난해 영아돌연사증후군으로 숨진 영아는 47명이었다.",돌이 되기 전 갑자기 숨진 아기가 지난해 50명 가까이 된 것으로 나타났다.,"전체 영아 사망(출생 후 1년 이내 사망) 중 8.3%를 차지하며, 전년보다 두 명 증가했다.",국내공식통계,Y,보건·복지,영아돌연사증후군으로 인한 영아 사망자 수,"영아, 사망, 영아돌연사증후군, 국가데이터처, 사망원인통계",-,-,-,,-,-,-,2024,-,Y,확정,47명,KOSIS_VALUE,hcx,영아돌연사증후군으로 인한 영아 사망자 수,-,2024,Y,hcx,현재값,47,-,-,N,명,수준값,-,전년,"'2024년 사망원인통계'에 따르면, 지난해 영아돌연사증후군으로 숨진 영아는 47명이었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,영아돌연사증후군으로 인한 영아 사망자 수,,N,,2024,Y,,,,2024,,명,명,person_count,count,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0668-SPF8DFD0CA29,A0668-SPF8DFD0CA29-m1,A0668,한국 대도시·소도시 집값 격차 3배 ‘OECD 최대’,45709.0,https://www.chosun.com/economy/economy_general/2025/02/21/IXS5JNAIDBA5PDDU3A5TSB3TKM,"통계청에 따르면, 지난해 자기 집을 소유한 가구의 평균 자산(7억2000만원) 가운데 부동산 비율은 79%(5억7000만원)에 달했다.","◇‘자산=부동산’인 한국인, 지역 소멸로 엎친 데 덮친 격 세계 최고 수준의 집값 격차는 ‘부동산 자산가’인 동시에 ‘하우스 푸어(집에 자산이 집중돼 가계 여유가 없는 사람)’인 한국인을 양산했다.",자산이 많을수록 부동산 편중 현상은 더 심했다.,국내공식통계,N,부동산,자기 집을 소유한 가구의 평균 자산,"평균 자산, 부동산 비율, 자기 집 소유 가구",-,-,-,,-,-,-,2024,-,Y,확정,7억2000만원,KOSIS_VALUE,hcx,자기 집을 소유한 가구의 평균 자산,-,2023,Y,hcx,현재값,720000000,-,-,N,원,수준값,-,전년,"통계청에 따르면, 지난해 자기 집을 소유한 가구의 평균 자산(7억2000만원) 가운데 부동산 비율은 79%(5억7000만원)에 달했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,자기 집을 소유한 가구의 평균 자산 및 부동산 비율,,N,,2023,Y,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,원,원,currency,amount,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0668-SPF8DFD0CA29,A0668-SPF8DFD0CA29-m3,A0668,한국 대도시·소도시 집값 격차 3배 ‘OECD 최대’,45709.0,https://www.chosun.com/economy/economy_general/2025/02/21/IXS5JNAIDBA5PDDU3A5TSB3TKM,"통계청에 따르면, 지난해 자기 집을 소유한 가구의 평균 자산(7억2000만원) 가운데 부동산 비율은 79%(5억7000만원)에 달했다.","◇‘자산=부동산’인 한국인, 지역 소멸로 엎친 데 덮친 격 세계 최고 수준의 집값 격차는 ‘부동산 자산가’인 동시에 ‘하우스 푸어(집에 자산이 집중돼 가계 여유가 없는 사람)’인 한국인을 양산했다.",자산이 많을수록 부동산 편중 현상은 더 심했다.,국내공식통계,N,부동산,자기 집을 소유한 가구의 부동산 자산 가치,"평균 자산, 부동산 비율, 자기 집 소유 가구",-,-,-,,-,-,-,2024,-,Y,확정,5억7000만원,KOSIS_VALUE,hcx,자기 집을 소유한 가구의 부동산 자산 가치,-,2023,Y,hcx,현재값,570000000,-,-,N,원,수준값,-,전년,"통계청에 따르면, 지난해 자기 집을 소유한 가구의 평균 자산(7억2000만원) 가운데 부동산 비율은 79%(5억7000만원)에 달했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,자기 집을 소유한 가구의 평균 자산 및 부동산 비율,,N,,2023,Y,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,원,원,currency,amount,household,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2032-SP065E5AB651,A2032-SP065E5AB651-m1,A2032,"日 버블붕괴 직전과 닮은 민간 부채, 그런데 더 악성이다",45814.0,https://www.chosun.com/economy/economy_general/2025/06/06/XJSXS6L5XREVJLWEKTP6XDC5UY,작년 말 기준 부동산 부문에 투입된 빚은 1932조원으로 전체 민간 부채의 절반가량이다.,"부동산에 대한 대출 집중도(업종별 대출 잔액을 업종별 GDP로 나눈 값)가 2023년 기준 3.65로, 일본(1992년 1.23)을 크게 웃돈다.",부동산 빚은 2014년 이후 연간 100조원 이상 증가해 10년 만에 2배 이상으로 부풀어 올랐다.,국내공식통계,N,재정·조세,부동산 부문에 투입된 빚,"민간 부채, 부동산, 대출 집중도, GDP",-,-,-,,-,-,-,2024,-,Y,확정,1932조원,KOSIS_VALUE,hcx,부동산 부문에 투입된 빚,-,2023,Y,hcx,현재값,1932000000000000,-,-,N,원,수준값,-,전년,작년 말 기준 부동산 부문에 투입된 빚은 1932조원으로 전체 민간 부채의 절반가량이다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-11,부동산 부문에 투입된 빚,,N,,2023,Y,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0148-SP4A2E2CE320,A0148-SP4A2E2CE320-m1,A0148,‘300인 이상’ 대졸 초임 처음으로 5000만원 돌파…日보다 높은 수준,45669.0,https://www.chosun.com/economy/industry-company/2025/01/12/JUXCUOIRFJAEXIUIS4CSYYLWW4,4 2023년 한국의 300인 이상 기업의 정규직 대졸 초임은 평균 5001만원을 기록한 것으로 나타났다.,-,초과급여를 제외한 연간 임금 총액 기준으로 처음으로 5000만원을 돌파한 것이다.,국내공식통계,N,소득·임금,정규직 대졸 초임,"한국, 300인 이상 기업, 정규직, 대졸 초임, 평균",-,-,-,,-,-,-,2023,-,Y,확정,5001만원,KOSIS_VALUE,hcx,정규직 대졸 초임,-,2023,Y,hcx,현재값,50010000,-,-,N,원,수준값,-,-,4 2023년 한국의 300인 이상 기업의 정규직 대졸 초임은 평균 5001만원을 기록한 것으로 나타났다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,정규직 대졸 초임,,N,,2023,Y,,,,2023,,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0148-SP58F129F847,A0148-SP58F129F847-m2,A0148,‘300인 이상’ 대졸 초임 처음으로 5000만원 돌파…日보다 높은 수준,45669.0,https://www.chosun.com/economy/industry-company/2025/01/12/JUXCUOIRFJAEXIUIS4CSYYLWW4,"특히 대기업에서는 우리나라(500인 이상 사업체)가 5만7568달러, 일본(1000인 이상 기업체) 3만6466달러로 우리나라가 일본보다 57.9% 높게 나타났다.","구매력평가 환율 기준으로 양국을 비교하면, 대졸 초임 전체 평균(10인 이상)은 우리나라가 4만5401달러, 일본이 3만4794달러로 우리나라가 일본보다 30.5% 높았다.","한‧일 규모별 대졸 초임 격차는 10~99인 상용직 대졸 초임을 100으로 볼 때, 일본 대기업(1000인 이상 기업체)은 114.4에 불과했지만, 우리나라 대기업(500인 이상 사업체)은 149.3에 달하는 것으로 분석됐다.",국내공식통계,Y,소득·임금,일본 대기업(1000인 이상 기업체) 대졸 초임,"대졸 초임, 일본, 대기업, 사업체 규모",-,-,-,,-,-,-,2023,-,Y,확정,3만6466달러,KOSIS_VALUE,hcx,일본 대기업(1000인 이상 기업체) 대졸 초임,-,2023,Y,hcx,현재값,36466,-,-,N,달러,수준값,-,전년,"특히 대기업에서는 우리나라(500인 이상 사업체)가 5만7568달러, 일본(1000인 이상 기업체) 3만6466달러로 우리나라가 일본보다 57.9% 높게 나타났다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,대졸 초임,,N,,2023,Y,,,,2023,,달러,달러,currency,amount,organization,,Y,Y,,,READY,ELIGIBLE,,,,,N
A0438-SP4A6301900B,A0438-SP4A6301900B-m1,A0438,日 금리 올려도… ‘정국 혼란 충격’ 원화보다 더 떨어진 엔화,45691.0,https://www.chosun.com/economy/economy_general/2025/02/03/VYSTHUNQQNHHNDASV5NEENXIKA,"2012년에는 달러당 평균 80엔이었던 엔화 환율이, 작년에는 152엔 수준이었기 때문에 달러로 표시되는 1인당 소득이 확 낮아질 수밖에 없다.","일본의 1인당 GDP는 2012년 4만9145달러에 달했는데, 12년 만에 달러로 환산해 3분의 2 수준으로 쪼그라들었다.","낮은 환율 덕에 수출 대기업의 주가는 올라 닛케이평균이 1990년 버블 시대를 넘어섰다지만, 일본 내 중소기업과 서민들은 수입 물가 상승에 허리띠를 졸라매야 하는 상황이다.",국내공식통계,N,금융·금리,엔화 환율,"엔화, 환율, 달러, 1인당 GDP",-,-,-,,-,-,-,2024,-,Y,확정,152엔 수준,KOSIS_VALUE,hcx,엔화 환율,-,2024,Y,hcx,현재값,152,-,-,N,엔,수준값,-,전년,"2012년에는 달러당 평균 80엔이었던 엔화 환율이, 작년에는 152엔 수준이었기 때문에 달러로 표시되는 1인당 소득이 확 낮아질 수밖에 없다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,엔화 환율,,N,,2024,Y,,,,2024,,엔,엔,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2614-SPF52356A9A7,A2614-SPF52356A9A7-m2,A2614,"“내가 5000원 할인받아 먹은 치킨, 점주는 할인 전 가격으로 배달앱 수수료를 냈다고?”..공정위, 쿠팡이츠 불공정약관 시정 권고",45943.0,https://www.chosun.com/economy/economy_general/2025/10/13/I2WQ3A3YQVA7XIQTM7USZN5JBI/,국가데이터처에 따르면 온라인 음식서비스 거래규모는 2022년 31조6000억원에서 2024년 36조9000억원으로 2년 새 17% 늘었다.,◇배달앱 없인 장사 안 되는 시대 공정위가 배달앱 약관을 전면 점검한 것은 이제 배달앱이 외식업의 생존과 직결된 필수 플랫폼이 됐기 때문이다.,동네 음식점 10곳 중 3곳이 배달앱을 이용하고 있다.,국내공식통계,N,소매·소비,온라인 음식서비스 거래규모,"국가데이터처, 온라인 음식서비스, 거래규모, 2022년, 2024년, 증가",-,-,-,,-,-,-,2024,-,Y,확정,36조9000억원,KOSIS_VALUE,hcx,온라인 음식서비스 거래규모,-,2024,Y,hcx,현재값,36900000000000,-,-,N,원,수준값,증가,전년,국가데이터처에 따르면 온라인 음식서비스 거래규모는 2022년 31조6000억원에서 2024년 36조9000억원으로 2년 새 17% 늘었다.,high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,온라인 음식서비스 거래규모,,N,,2024,Y,,,,2024,,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2015-SP30AD76D169,A2015-SP30AD76D169-m1,A2015,작년 한국 1인당 국민소득 3만6745달러... 2년 연속 일본 앞질러,45813.0,https://www.chosun.com/economy/economy_general/2025/06/05/P2N35XU7BJFIDBL32N3K3SYKKA,"5일 한국은행에 따르면 작년 한국의 1인당 국민소득은 3만6745달러(잠정치, 5012만원)로 집계됐다.",이를 인구 수로 나눈 1인당 국민소득은 국민들의 생활 수준을 국제적으로 비교할 때 자주 쓰인다.,"미 달러화 기준으로는 전년보다 1.5%, 원화 기준으로는 6.1% 증가했다.",국내공식통계,Y,소득·임금,1인당 국민소득,"국민소득, 잠정치, 달러, 원화",-,-,-,,-,-,-,2024,-,Y,확정,3만6745달러,KOSIS_VALUE,hcx,1인당 국민소득,-,2023,Y,hcx,현재값,36745,-,-,N,달러,수준값,-,전년,"5일 한국은행에 따르면 작년 한국의 1인당 국민소득은 3만6745달러(잠정치, 5012만원)로 집계됐다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,1인당 국민소득,,N,,2023,Y,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,달러,달러,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2015-SP30AD76D169,A2015-SP30AD76D169-m2,A2015,작년 한국 1인당 국민소득 3만6745달러... 2년 연속 일본 앞질러,45813.0,https://www.chosun.com/economy/economy_general/2025/06/05/P2N35XU7BJFIDBL32N3K3SYKKA,"5일 한국은행에 따르면 작년 한국의 1인당 국민소득은 3만6745달러(잠정치, 5012만원)로 집계됐다.",이를 인구 수로 나눈 1인당 국민소득은 국민들의 생활 수준을 국제적으로 비교할 때 자주 쓰인다.,"미 달러화 기준으로는 전년보다 1.5%, 원화 기준으로는 6.1% 증가했다.",국내공식통계,Y,소득·임금,1인당 국민소득,"국민소득, 잠정치, 달러, 원화",-,-,-,,-,-,-,2024,-,Y,확정,5012만원,KOSIS_VALUE,hcx,1인당 국민소득,-,2023,Y,hcx,현재값,50120000,-,-,N,원,수준값,-,전년,"5일 한국은행에 따르면 작년 한국의 1인당 국민소득은 3만6745달러(잠정치, 5012만원)로 집계됐다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,1인당 국민소득,,N,,2023,Y,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2015-SPB9AF684439,A2015-SPB9AF684439-m1,A2015,작년 한국 1인당 국민소득 3만6745달러... 2년 연속 일본 앞질러,45813.0,https://www.chosun.com/economy/economy_general/2025/06/05/P2N35XU7BJFIDBL32N3K3SYKKA,한편 작년 일본의 1인당 국민소득은 3만4500달러 초반으로 우리보다 최소 2000달러 적었다.,우리나라 1인당 국민소득은 2022년부터 3년째 증가 추세이다.,2023년 한국의 1인당 국민소득이 3만6195달러(확정치)로 같은 해 일본(3만5933달러)보다 262달러 많았는데 일본은 1인당 국민소득이 작년 줄면서 그 격차가 더 커졌다.,국내공식통계,Y,소득·임금,일본 1인당 국민소득,"한국, 일본, 국민소득, 작년, 2년 연속, 앞질러, 격차",-,-,-,,-,-,-,2024,-,Y,확정,3만4500달러,KOSIS_VALUE,hcx,일본 1인당 국민소득,-,2023,Y,hcx,현재값,34500,-,-,N,달러,수준값,-,전년,한편 작년 일본의 1인당 국민소득은 3만4500달러 초반으로 우리보다 최소 2000달러 적었다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,1인당 국민소득,,N,,2023,Y,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,달러,달러,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
A2015-SPB9AF684439,A2015-SPB9AF684439-m2,A2015,작년 한국 1인당 국민소득 3만6745달러... 2년 연속 일본 앞질러,45813.0,https://www.chosun.com/economy/economy_general/2025/06/05/P2N35XU7BJFIDBL32N3K3SYKKA,한편 작년 일본의 1인당 국민소득은 3만4500달러 초반으로 우리보다 최소 2000달러 적었다.,우리나라 1인당 국민소득은 2022년부터 3년째 증가 추세이다.,2023년 한국의 1인당 국민소득이 3만6195달러(확정치)로 같은 해 일본(3만5933달러)보다 262달러 많았는데 일본은 1인당 국민소득이 작년 줄면서 그 격차가 더 커졌다.,국내공식통계,Y,소득·임금,한국과 일본 간의 1인당 국민소득 차이,"한국, 일본, 국민소득, 작년, 2년 연속, 앞질러, 격차",-,-,-,,-,-,-,2024,-,Y,확정,2000달러,KOSIS_VALUE,hcx,한국과 일본 간의 1인당 국민소득 차이,-,2023,Y,hcx,현재값,2000,-,-,N,달러,수준값,-,전년,한편 작년 일본의 1인당 국민소득은 3만4500달러 초반으로 우리보다 최소 2000달러 적었다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-08-12,1인당 국민소득,,N,,2023,Y,,,,2023,RELATIVE_CLAIM_TO_PUBLICATION_YEAR,달러,달러,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,,,,,N
