claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_indicator,claim_industry_or_item,claim_period,claim_prd_se,raw_measurement_period,period_alignment_status,raw_unit,canonical_unit,unit_dimension,semantic_type,entity_type,comparison_period,mapping_eligible,in_ready,mapping_exclusion_code,mapping_exclusion_reason,mapping_gate,mapping_gate_reason,enrichment_actions
A0024-SP3ACEA6C6F7,A0024-SP3ACEA6C6F7-m3,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,"이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",정부의 연간 누적 대출은 2019년 36조5072억원에서 코로나 팬데믹이 터졌던 2020년 102조9130억원으로 크게 뛰었다.,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,국내공식통계,Y,재정·조세,정부 연간 누적 대출,"세수 부족, 한국은행, 일시 대출, 재정",-,-,-,,-,-,-,2023,-,Y,확정,117조6000억원,KOSIS_VALUE,hcx,정부 연간 누적 대출,-,2023,Y,hcx,현재값,117600000000000,-,-,N,원,수준값,감소,전년동기,"[검증 대상 문장] 이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부 연간 누적 대출,,2023,Y,2023,,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,
A0024-SP7D75144175,A0024-SP7D75144175-m1,A0024,"정부, 작년 세수 부족으로 韓銀서 170조원 빌려 썼다",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/LYWZZSQ6I5AVJDNTRW6KAK6ORY,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,"이후 2021년 7조6130억원, 2022년 34조2000억원 등으로 줄었다가 세수 펑크가 커진 2023년 117조6000억원으로 다시 급증했다.",역시 2023년 연간 이자(1506억원)를 크게 웃도는 역대 최대 수준이다.,국내공식통계,N,재정·조세,정부가 부담한 이자,"정부, 세수 부족, 한국은행, 일시 대출, 이자",-,-,-,,-,-,-,2024,-,Y,확정,2092억원,KOSIS_VALUE,hcx,정부가 부담한 이자,-,2024,Y,hcx,현재값,209200000000,-,-,N,원,수준값,유지,전년,지난해 이 같은 일시 대출에 따라 정부가 부담한 이자는 2092억원에 달한 것으로 집계됐다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,정부가 부담한 이자,,2024,Y,2024,,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,
A0026-SP7783F9A665,A0026-SP7783F9A665-m1,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다. 연간으로 따지면 무려 172.1원이 올랐다.",2일 기획재정부는 이 같은 내용이 담긴 외환시장 관련 ‘2025년 경제정책방향’을 발표했다.,기재부 관계자는 향후 환율 전망에 대해 “외환시장 여건은 미국의 금리 경로 불확실성 등으로 최근 환율 변동성 같은 불확실성이 있는 상황”이라고 했다.,국내공식통계,N,금융·금리,환율,달러 대비 원화 환율,-,-,-,,-,-,-,202501,-,M,확정,1472.5원,KOSIS_VALUE,hcx,환율,-,202501,M,hcx,현재값,1472.5,-,-,N,원,수준값,증가,전년,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다. 연간으로 따지면 무려 172.1원이 올랐다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,환율,,202501,M,202501,,원,원,currency,amount,unspecified,,Y,Y,,,READY,ELIGIBLE,
A0026-SP7783F9A665,A0026-SP7783F9A665-m2,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다. 연간으로 따지면 무려 172.1원이 올랐다.",2일 기획재정부는 이 같은 내용이 담긴 외환시장 관련 ‘2025년 경제정책방향’을 발표했다.,기재부 관계자는 향후 환율 전망에 대해 “외환시장 여건은 미국의 금리 경로 불확실성 등으로 최근 환율 변동성 같은 불확실성이 있는 상황”이라고 했다.,국내공식통계,N,금융·금리,환율 상승폭,달러 대비 원화 환율,-,-,-,,-,-,-,202501,-,M,확정,172.1원,KOSIS_VALUE,hcx,환율 상승폭,-,202501,M,hcx,현재값,172.1,-,-,N,원,증감량,증가,전년,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다. 연간으로 따지면 무려 172.1원이 올랐다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,환율,,202501,M,202501,,원,원,currency,absolute_change,unspecified,202401,Y,Y,,,READY,ELIGIBLE,
A0026-SP62C4E813C9,A0026-SP62C4E813C9-m1,A0026,"선물환포지션 한도 풀고, 외화대출 규제도 완화",2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/QWFKNTB7ZRARZGL4HKVD5NS234,연간으로 따지면 무려 172.1원이 올랐다.,"최근 미국 경제가 호조세를 보이고 있고, 트럼프 2기 행정부 출범과 국내 정치적 불안이 겹치면서 달러 대비 원화 환율은 지난달 말(30일) 오후 3시 30분 기준 1472.5원을 기록했다.",기재부 관계자는 향후 환율 전망에 대해 “외환시장 여건은 미국의 금리 경로 불확실성 등으로 최근 환율 변동성 같은 불확실성이 있는 상황”이라고 했다.,국내공식통계,N,금융·금리,환율 상승폭,"환율, 달러, 원화",-,-,-,,-,-,-,2025,-,Y,확정,172.1원,KOSIS_VALUE,hcx,환율 상승폭,-,2025,Y,hcx,현재값,172.1,-,-,N,원,증감량,증가,전년,연간으로 따지면 무려 172.1원이 올랐다.,high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,달러 대비 원화 환율,,2025,Y,2025,,원,원,currency,absolute_change,unspecified,2024,Y,Y,,,READY,ELIGIBLE,
A0029-SPEA6B4D01A2,A0029-SPEA6B4D01A2-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.",한국 경제의 내수와 수출을 떠받치던 자동차 산업이 전기차 캐즘(수요 정체) 영향권에 본격 접어들면서 실적 부진에 빠졌다.,"경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.",국내공식통계,Y,소매·소비,완성차 판매량,"완성차, 판매량, 감소세, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,0.6%,KOSIS_VALUE,hcx,완성차 판매량,완성차,2023,Y,hcx,증감률,0.6,-,-,N,%,증감률,감소,전년,"작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량 증감률,완성차,2024,Y,2023,COMPARISON_PERIOD_TO_TARGET,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,
A0029-SPE22372050C,A0029-SPE22372050C-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.","작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.",국내공식통계,Y,소매·소비,완성차 판매량 증감률,"완성차, 판매량, 내수, 수출, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,6%,KOSIS_VALUE,hcx,완성차 판매량 증감률,완성차,2024,Y,hcx,증감률,6,-,-,N,%,증감률,감소,전년,"경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,
A0029-SP91B0F27655,A0029-SP91B0F27655-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.","국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",국내공식통계,Y,소매·소비,완성차 판매량,"완성차, 판매량, 내수, 수출, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,794만7170대,KOSIS_VALUE,hcx,완성차 판매량,완성차,2024,Y,hcx,현재값,7947170,-,-,N,대,수준값,-,전년,"[검증 대상 문장] 국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,대,대,count,count,item,,Y,Y,,,READY,ELIGIBLE,
A0029-SPC266C13A00,A0029-SPC266C13A00-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량,"완성차, 판매량, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,135만6706대,KOSIS_VALUE,hcx,완성차 판매량,완성차,2024,Y,hcx,현재값,1356706,-,-,N,대,수준값,감소,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,대,대,count,count,item,,Y,Y,,,READY,ELIGIBLE,
A0029-SPC266C13A00,A0029-SPC266C13A00-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량 증감률,"완성차, 판매량, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,6.4%,KOSIS_VALUE,hcx,완성차 판매량 증감률,완성차,2024,Y,hcx,증감률,6.4,-,-,N,%,증감률,감소,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,
A0029-SPC266C13A00,A0029-SPC266C13A00-m3,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량,"완성차, 판매량, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,658만4378대,KOSIS_VALUE,hcx,완성차 판매량,완성차,2024,Y,hcx,현재값,6584378,-,-,N,대,수준값,증가,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,대,대,count,count,item,,Y,Y,,,READY,ELIGIBLE,
A0029-SPC266C13A00,A0029-SPC266C13A00-m4,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.","국내 완성차 5사(현대차, 기아, GM 한국사업장, KG모빌리티, 르노코리아)는 작년 794만7170대를 국내외에 판매했다고 3일 밝혔다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.",국내공식통계,Y,소매·소비,완성차 판매량 증감률,"완성차, 판매량, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,0.7%,KOSIS_VALUE,hcx,완성차 판매량 증감률,완성차,2024,Y,hcx,증감률,0.7,-,-,N,%,증감률,증가,전년,"[검증 대상 문장] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,
A0029-SPEA449CDED3,A0029-SPEA449CDED3-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.","해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다.",국내공식통계,Y,소매·소비,완성차 판매량,"완성차, 판매량, 감소세, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,414만 1791대,KOSIS_VALUE,hcx,완성차 판매량,완성차,2024,Y,hcx,현재값,1791,-,-,N,대,수준값,감소,전년,"현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,대,대,count,count,item,,Y,Y,,,READY,ELIGIBLE,
A0029-SPEA449CDED3,A0029-SPEA449CDED3-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.","작년 완성차 5사의 국내 판매는 하반기 신차를 낸 르노코리아를 제외하고 일제히 줄었다. 고금리 속 경기 침체가 심화됐고, 충전 불편과 비싼 가격을 이유로 전기차 수요가 주춤한 영향이다.","해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다.",국내공식통계,Y,소매·소비,완성차 판매량 증감률,"완성차, 판매량, 감소세, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,1.8%,KOSIS_VALUE,hcx,완성차 판매량 증감률,완성차,2023,Y,hcx,증감률,1.8,-,-,N,%,증감률,감소,전년,"현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.",high,N,-,Y,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2023,COMPARISON_PERIOD_TO_TARGET,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,
A0029-SPBB0C2661F9,A0029-SPBB0C2661F9-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다.","현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.",작년 국내에서 현대차의 전기차 판매량은 1년 전보다 27.7%나 줄었다.,국내공식통계,Y,소매·소비,해외 판매 증감률,"완성차, 판매량, 감소세, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,0.5%,KOSIS_VALUE,hcx,해외 판매 증감률,완성차,2024,Y,hcx,증감률,0.5,-,-,N,%,증감률,감소,전년,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,
A0029-SPBB0C2661F9,A0029-SPBB0C2661F9-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다.","현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.",작년 국내에서 현대차의 전기차 판매량은 1년 전보다 27.7%나 줄었다.,국내공식통계,Y,소매·소비,국내 판매 증감률,"완성차, 판매량, 감소세, 내수, 전기차, 캐즘",-,-,-,완성차,-,-,-,2024,-,Y,확정,7.5%,KOSIS_VALUE,hcx,국내 판매 증감률,완성차,2024,Y,hcx,증감률,7.5,-,-,N,%,증감률,감소,전년,"해외 판매가 0.5% 줄었고, 국내 판매가 7.5% 급감했다.",high,N,-,N,0,0,HCX-007,v1.6-early-kosis-context,2026-07-30,완성차 판매량,완성차,2024,Y,2024,,%,%,rate,rate_change,item,2023,Y,Y,,,READY,ELIGIBLE,
