claim_id,claim_measurement_id,article_id,title,date,url,claim_text,prev_sentence,next_sentence,claim_domain_scope,is_recurring_series,metric_domain,indicator,keywords,region,age_group,gender,industry_or_item,population_etc,origin_country,destination_country,period,period_end,prd_se,time_resolution_status,measurement_text,measurement_usage,measurement_source,measurement_indicator,measurement_item,measurement_period,measurement_prd_se,measurement_binding_source,measurement_role,value,value_min,value_max,value_approximate,unit,value_type,direction,change_base,evidence_text,extraction_confidence,needs_review,review_reason,measurement_repaired,measurement_fallback_count,measurement_binding_fallback_count,extraction_model,prompt_version,extracted_at,claim_grounded,extraction_scope,chunk_index
A0028-c005,A0028-c005-m2,A0028,"현대차그룹 전기차 5종, 美 보조금 최대 7500달러 확정",2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/JAOXUIC3JJEU7APKQ7W6OHYJRQ,"2023년에는 34개, 지난해에는 연말까지 50개 모델에 대해 혜택을 줬다.",-,-,개별기업,N,금융·금리,IRA 보조금,"전기차, 보조금, 현대차그룹, 테슬라, HMGMA",-,-,-,전기차,-,-,-,"2023, 2024",-,-,확정,50개,KOSIS_VALUE,hcx,보조금 지급 대상 전기차 모델 수,현대차그룹 전기차,2024,-,hcx,현재값,50,-,-,N,개,수준값,-,-,"[5] 2023년에는 34개, 지난해에는 연말까지 50개 모델에 대해 혜택을 줬다.",high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0028-c006,A0028-c006-m1,A0028,"현대차그룹 전기차 5종, 美 보조금 최대 7500달러 확정",2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/JAOXUIC3JJEU7APKQ7W6OHYJRQ,현대차·기아는 보조금 혜택 없이도 지난해 3분기 미국 전기차 시장에서 테슬라와 GM에 이어 3위를 나타냈다.,-,-,개별기업,N,금융·금리,미국 전기차 시장 점유율,"전기차, 현대차, 기아, 테슬라, GM",-,-,-,전기차,-,-,-,2024,-,-,확정,3위,POLICY_VALUE,hcx,시장 점유율 순위,현대차·기아,2024,-,hcx,현재값,3,-,-,N,위,순위,-,-,[11] 현대차·기아는 보조금 혜택 없이도 지난해 3분기 미국 전기차 시장에서 테슬라와 GM에 이어 3위를 나타냈다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c001,A0029-c001-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.",-,-,국내공식통계,N,소매·소비,완성차 판매량,"완성차, 판매량, 내수, 수출, 전기차, 캐즘",전국,-,-,-,-,-,-,2024,-,-,확정,0.6%,KOSIS_VALUE,rule_fallback,완성차 판매량,-,2024,-,rule_fallback,증감률,0.6,-,-,N,%,증감률,감소,-,"[1] 작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.",high,Y,measurement_rule_fallback:2,Y,2,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c001,A0029-c001-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.",-,-,국내공식통계,N,소매·소비,완성차 판매량,"완성차, 판매량, 내수, 수출, 전기차, 캐즘",전국,-,-,-,-,-,-,2024,-,-,확정,3년,CONTEXT,rule_fallback,완성차 판매량,-,2024,-,rule_fallback,참고값,3,-,-,N,년,수준값,감소,-,"[1] 작년 국내 완성차 업체들의 판매량이 2023년 대비 0.6% 줄며, 3년만에 감소세로 돌아섰다.",high,Y,measurement_rule_fallback:2,Y,2,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c002,A0029-c002-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.",-,-,국내공식통계,N,소매·소비,완성차 내수 판매량,"완성차, 내수, 판매량",전국,-,-,-,-,-,-,2024,-,-,확정,6%,KOSIS_VALUE,rule_fallback,완성차 내수 판매량,-,2024,-,rule_fallback,증감률,6,-,-,N,%,증감률,감소,-,"[2] 경기 침체 속 내수 판매가 6%대 급감했고, 수출은 전체적으로 보합세를 보인 가운데 현대차와 르노코리아 등 판매량이 큰 폭으로 줄었다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c003,A0029-c003-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",-,-,국내공식통계,N,소매·소비,완성차 수출 판매량,"완성차, 수출, 판매량",전국,-,-,-,-,-,-,2024,-,-,확정,658만4378대,KOSIS_VALUE,hcx,완성차 수출 판매량,-,2024,-,hcx,현재값,6584378,-,-,N,대,수준값,증가,전년,"[4] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,Y,measurement_rule_fallback:3,Y,3,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c003,A0029-c003-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",-,-,국내공식통계,N,소매·소비,완성차 수출 판매량,"완성차, 수출, 판매량",전국,-,-,-,-,-,-,2024,-,-,확정,135만6706대,KOSIS_VALUE,rule_fallback,완성차 수출 판매량,-,2024,-,rule_fallback,현재값,1356706,-,-,N,대,수준값,증가,-,"[4] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,Y,measurement_rule_fallback:3,Y,3,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c003,A0029-c003-m3,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",-,-,국내공식통계,N,소매·소비,완성차 수출 판매량,"완성차, 수출, 판매량",전국,-,-,-,-,-,-,2024,-,-,확정,6.4%,KOSIS_VALUE,rule_fallback,완성차 수출 판매량,-,2024,-,rule_fallback,증감률,6.4,-,-,N,%,증감률,증가,-,"[4] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,Y,measurement_rule_fallback:3,Y,3,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c003,A0029-c003-m4,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",-,-,국내공식통계,N,소매·소비,완성차 수출 판매량,"완성차, 수출, 판매량",전국,-,-,-,-,-,-,2024,-,-,확정,0.7%,KOSIS_VALUE,rule_fallback,완성차 수출 판매량,-,2024,-,rule_fallback,증감률,0.7,-,-,N,%,증감률,증가,-,"[4] 국내 판매는 135만6706대로 전년 대비 6.4% 줄었고, 해외 판매는 658만4378대로 같은 기간 0.7% 늘었다.",high,Y,measurement_rule_fallback:3,Y,3,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c004,A0029-c004-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.",-,-,국내공식통계,N,소매·소비,현대차 판매량,"현대차, 판매량",전국,-,-,-,-,-,-,2024,-,-,확정,414만 1791대,KOSIS_VALUE,hcx,현대차 판매량,-,2024,-,hcx,현재값,1791,-,-,N,대,수준값,감소,전년,"[7] 현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c004,A0029-c004-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,"현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.",-,-,국내공식통계,N,소매·소비,현대차 판매량,"현대차, 판매량",전국,-,-,-,-,-,-,2024,-,-,확정,1.8%,KOSIS_VALUE,rule_fallback,현대차 판매량,-,2024,-,rule_fallback,증감률,1.8,-,-,N,%,증감률,감소,-,"[7] 현대차는 지난해 판매량이 414만 1791대로, 2023년 대비 1.8% 감소했다.",high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c005,A0029-c005-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,지난해 GM 한국사업장은 해외에 2023년 대비 10.6% 증가한 47만 4735대를 판매했다.,-,-,국내공식통계,N,소매·소비,GM 한국사업장 판매량,"GM 한국사업장, 판매량",전국,-,-,-,-,-,-,2024,-,-,확정,47만 4735대,KOSIS_VALUE,hcx,GM 한국사업장 판매량,-,2023,Y,hcx,현재값,4735,-,-,N,대,수준값,증가,전년,[14] 지난해 GM 한국사업장은 해외에 2023년 대비 10.6% 증가한 47만 4735대를 판매했다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c005,A0029-c005-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,지난해 GM 한국사업장은 해외에 2023년 대비 10.6% 증가한 47만 4735대를 판매했다.,-,-,국내공식통계,N,소매·소비,GM 한국사업장 판매량,"GM 한국사업장, 판매량",전국,-,-,-,-,-,-,2024,-,-,확정,10.6%,KOSIS_VALUE,rule_fallback,GM 한국사업장 판매량,-,2024,-,rule_fallback,증감률,10.6,-,-,N,%,증감률,증가,-,[14] 지난해 GM 한국사업장은 해외에 2023년 대비 10.6% 증가한 47만 4735대를 판매했다.,high,Y,measurement_rule_fallback:1,Y,1,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c006,A0029-c006-m1,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,KG모빌리티도 같은 기간 18.2% 늘어난 6만 2378대를 수출했다.,-,-,국내공식통계,N,소매·소비,KG모빌리티 판매량,"KG모빌리티, 판매량",전국,-,-,-,-,-,-,2024,-,-,확정,6만 2378대,KOSIS_VALUE,hcx,KG모빌리티 판매량,-,2024,-,hcx,현재값,2378,-,-,N,대,수준값,증가,전년,[15] KG모빌리티도 같은 기간 18.2% 늘어난 6만 2378대를 수출했다.,high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0029-c006,A0029-c006-m2,A0029,완성차 5사 판매량 3년만에 감소세로...내수 부진에 전기차 캐즘 본격화,2025-01-03,https://www.chosun.com/economy/auto/2025/01/03/N4AM2ZKHUBDXHOEEKGPMWO4Y2U,KG모빌리티도 같은 기간 18.2% 늘어난 6만 2378대를 수출했다.,-,-,국내공식통계,N,소매·소비,KG모빌리티 판매량,"KG모빌리티, 판매량",전국,-,-,-,-,-,-,2024,-,-,확정,18.2%,KOSIS_VALUE,hcx,KG모빌리티 판매량,-,2024,-,hcx,증감률,18.2,-,-,N,%,증감률,증가,전년,[15] KG모빌리티도 같은 기간 18.2% 늘어난 6만 2378대를 수출했다.,high,N,-,Y,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0030-c001,-,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,우선 시장의 달러 공급을 늘리기 위해 은행의 선물환 규제를 풀기로 했다.,-,-,국내공식통계,N,금융·금리,선물환 규제 완화,"은행, 선물환, 규제, 달러 공급",-,-,-,-,-,-,-,2025,-,-,확정,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,[7] 우선 시장의 달러 공급을 늘리기 위해 은행의 선물환 규제를 풀기로 했다.,high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0030-c002,A0030-c002-m1,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,또 외환시장에서 달러 수요를 줄이기 위해 한국은행과 국민연금의 외환 스와프(교환) 한도를 늘린다. 이미 지난달 20일 이 한도를 500억달러에서 650억달러로 확대했다.,-,-,국내공식통계,N,금융·금리,외환 스와프 한도,"한국은행, 국민연금, 외환 스와프, 한도",-,-,-,-,-,-,-,2024,-,-,확정,500억달러,POLICY_VALUE,hcx,외환 스와프 한도,한국은행과 국민연금,2024,-,claim_fallback,현재값,50000000000,-,-,N,달러,수준값,감소,전년,"[10] 또 외환시장에서 달러 수요를 줄이기 위해 한국은행과 국민연금의 외환 스와프(교환) 한도를 늘린다.
[11] 이미 지난달 20일 이 한도를 500억달러에서 650억달러로 확대했다.",high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0030-c002,A0030-c002-m2,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,또 외환시장에서 달러 수요를 줄이기 위해 한국은행과 국민연금의 외환 스와프(교환) 한도를 늘린다. 이미 지난달 20일 이 한도를 500억달러에서 650억달러로 확대했다.,-,-,국내공식통계,N,금융·금리,외환 스와프 한도,"한국은행, 국민연금, 외환 스와프, 한도",-,-,-,-,-,-,-,2024,-,-,확정,650억달러,POLICY_VALUE,hcx,외환 스와프 한도,한국은행과 국민연금,2024,-,hcx,현재값,65000000000,-,-,N,달러,수준값,증가,전년,"[10] 또 외환시장에서 달러 수요를 줄이기 위해 한국은행과 국민연금의 외환 스와프(교환) 한도를 늘린다.
[11] 이미 지난달 20일 이 한도를 500억달러에서 650억달러로 확대했다.",high,Y,measurement_binding_fallback:1;measurement_period_ungrounded:1,N,0,1,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0030-c003,A0030-c003-m1,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,"이에 정부는 수출 기업에 역대 최대 규모인 360조원의 무역금융을 공급해 대응한다는 방침이다. 기업들은 대출금리 연 최대 1.2%포인트 인하, 대출 한도 10% 확대 등 혜택을 받을 수 있다.",-,-,국내공식통계,N,재정·조세,무역금융 지원,"수출 기업, 무역금융, 대출금리, 대출 한도",-,-,-,-,-,-,-,2025,-,-,확정,360조원,POLICY_VALUE,hcx,무역금융,수출 기업,2025,-,hcx,현재값,360000000000000,-,-,N,원,수준값,증가,전년,"[14] 이에 정부는 수출 기업에 역대 최대 규모인 360조원의 무역금융을 공급해 대응한다는 방침이다.
[15] 기업들은 대출금리 연 최대 1.2%포인트 인하, 대출 한도 10% 확대 등 혜택을 받을 수 있다.",high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0030-c003,A0030-c003-m2,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,"이에 정부는 수출 기업에 역대 최대 규모인 360조원의 무역금융을 공급해 대응한다는 방침이다. 기업들은 대출금리 연 최대 1.2%포인트 인하, 대출 한도 10% 확대 등 혜택을 받을 수 있다.",-,-,국내공식통계,N,재정·조세,무역금융 지원,"수출 기업, 무역금융, 대출금리, 대출 한도",-,-,-,-,-,-,-,2025,-,-,확정,1.2%,POLICY_VALUE,hcx,대출금리 인하,수출 기업,2025,-,hcx,현재값,1.2,-,-,N,%,수준값,감소,전년,"[14] 이에 정부는 수출 기업에 역대 최대 규모인 360조원의 무역금융을 공급해 대응한다는 방침이다.
[15] 기업들은 대출금리 연 최대 1.2%포인트 인하, 대출 한도 10% 확대 등 혜택을 받을 수 있다.",high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0030-c003,A0030-c003-m3,A0030,은행 선물환 규제 풀어 시장에 달러 공급,2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/7FSYM4YTJJEFBNUC6B4JOHW2RE,"이에 정부는 수출 기업에 역대 최대 규모인 360조원의 무역금융을 공급해 대응한다는 방침이다. 기업들은 대출금리 연 최대 1.2%포인트 인하, 대출 한도 10% 확대 등 혜택을 받을 수 있다.",-,-,국내공식통계,N,재정·조세,무역금융 지원,"수출 기업, 무역금융, 대출금리, 대출 한도",-,-,-,-,-,-,-,2025,-,-,확정,10%,POLICY_VALUE,hcx,대출 한도 확대,수출 기업,2025,-,hcx,현재값,10,-,-,N,%,수준값,증가,전년,"[14] 이에 정부는 수출 기업에 역대 최대 규모인 360조원의 무역금융을 공급해 대응한다는 방침이다.
[15] 기업들은 대출금리 연 최대 1.2%포인트 인하, 대출 한도 10% 확대 등 혜택을 받을 수 있다.",high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
A0031-c001,A0031-c001-m1,A0031,"추락하는 성장률, 내수 살려 떠받친다",2025-01-03,https://www.chosun.com/economy/economy_general/2025/01/03/FS5OTJUQ7RC5JIPD2GEHE7U47Q,"4 미국 트럼프 정부 출범과 내수 부진 장기화, 탄핵 정국 등 겹겹의 불확실성에 노출된 한국 경제가 올해 1.8% 성장할 것으로 정부가 공식 전망했다.",-,-,국내공식통계,N,재정·조세,새해 경제정책방향,"성장률, 내수, 경기 방어, 민생·경기 사업 예산, 재정 집행, 소득공제, 소비자 물가 상승률, 물가 안정 목표치",-,-,-,-,-,-,-,2025,-,-,확정,1.8%,KOSIS_VALUE,hcx,새해 성장률 전망치,-,2025,-,hcx,현재값,1.8,-,-,N,%,수준값,감소,전년,"[0] 4 미국 트럼프 정부 출범과 내수 부진 장기화, 탄핵 정국 등 겹겹의 불확실성에 노출된 한국 경제가 올해 1.8% 성장할 것으로 정부가 공식 전망했다.",high,N,-,N,0,0,HCX-007,article-combined-v2.0-sentence-index,2026-07-31,Y,article_combined,0
