claim_id,claim_text,metric,time,population,unit,candidate_kosis_table,api_params,calculation,verifiable
C05783,"26일 통계청이 발표한 ‘2024년 출생·사망통계’에 따르면, 작년 출생아 수는 23만8300명으로 전년(23만명)대비 8300명 늘었다.",,,,,출생아 부모 중 출생아 100명당 육아휴직자(tblId=DT_CC2024B001); 출생아 부모 중 출생아 100명당 육아휴직 대상자(tblId=DT_CC2024C001); 출생아 100명당 출생아 부모 중 육아휴직자(tblId=DT_CC2020B001); 출생아 100명당 출생아 부모 중 육아휴직 대상자(tblId=DT_CC2020C001); 인구 십만명당 응급의학 전문의 수(tblId=DT_41104_432); 인구 십만명당 응급의학전문의 수(tblId=DT_41101_24); 연령별 성별 의료기관종별 인구 10만명당 수술인원 현황(tblId=TX_35004_A014); 연령별 성별 의료기관종별 인구 10만명당 수술건수 현황(tblId=TX_35004_A015); 연구개발관계 종사자수 및 인구만명당 연구원수(1970~1987)(tblId=DT_KBA0032); 시도별 십만/백만명 당 식중독 환자 현황(tblId=DT_145012_A012),"orgId=101, tblId=DT_CC2024B001 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_CC2024B001&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C10453,"통계청에 따르면, 올해 1분기(1~3월) 도소매와 숙박음식점업 취업자 수는 552만7000명으로 전년 동기 대비 1만4000명 줄어들었다.",,,,,"통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 경제활동별 GDP 및 GNI(계절조정, 명목, 분기)(tblId=DT_200Y103); 경제활동별 GDP 및 GNI(원계열, 명목, 분기 및 연간)(tblId=DT_200Y105); 국내총생산에 대한 지출(계절조정, 명목, 분기)(tblId=DT_200Y107); 국내총생산에 대한 지출(원계열, 명목, 분기 및 연간)(tblId=DT_200Y109); 부가가치 항목별 명목 GDP(계절조정, 명목, 분기)(tblId=DT_200Y160); 부가가치 항목별 명목 GDP(원계열, 명목, 분기 및 연간)(tblId=DT_200Y161); 제도부문별 소득계정(명목, 분기)(tblId=DT_200Y162); 자본재형태별 총자본형성(계절조정, 명목, 분기)(tblId=DT_200Y127); 자본재형태별 총자본형성(원계열, 명목, 분기 및 연간)(tblId=DT_200Y129)","orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C10250,"상호 관세 발표 전엔 하루 평균 21건의 상담이 접수됐으나, 관세 발표 이후엔 171건이 돼 8배 이상으로 크게 늘었다.",,,,,"흡연 여부 및 하루 흡연량, 과거 흡연 여부(tblId=DT_43701N_140); 하루 수면 시간(tblId=DT_170002_C011); 하루 일과 중 수면을 제외하고 주로 하는 활동(1+2+3순위)(tblId=DT_439001N_060); 현재 흡연자의 하루 평균 흡연량 추이(tblId=DT_11702_N003); 하루 1회 이상 외식률 추이(tblId=DT_11702_N043); 하루 간식섭취빈도 만 5세 - 성별, 행정구역별, 지역별(tblId=DT_11751N_195); 하루 부식유발음료섭취빈도 만 5세 - 성별, 행정구역별, 지역별(tblId=DT_11751N_198); 하루 간식섭취빈도 만 12세 - 성별, 행정구역별, 지역별(tblId=DT_11751N_234); 하루 부식유발음료섭취빈도 만 12세 - 성별, 행정구역별, 지역별(tblId=DT_11751N_237); 하루 간식섭취빈도(tblId=TX11751N011)","orgId=437, tblId=DT_43701N_140 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=437&tblId=DT_43701N_140&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C01479,◇연간 취업자도 ‘반 토막’ 작년 한 해 월평균 취업자 수는 2857만6000명으로 1년 전보다 15만9000명 늘어나는 데 그쳤다.,,,,,"작년 연간 평균 인센티브(세전)(tblId=DT_KWMP_2020007); 학교급별 방과후학교, 어학연수 학생 1인당 월평균 참여비용(tblId=DT_2PE501); 지역별 방과후학교, 어학연수 학생 1인당 월평균 참여비용(tblId=DT_2PE502); 학생 성적 구간별 방과후학교, 어학연수 학생 1인당 월평균 참여비용(tblId=DT_2PE503); 아버지의 연령별 방과후학교, 어학연수 학생 1인당 월평균 참여비용(tblId=DT_2PE504); 아버지의 교육정도별 방과후학교, 어학연수 학생 1인당 월평균 참여비용(tblId=DT_2PE505); 어머니의 연령별 방과후학교, 어학연수 학생 1인당 월평균 참여비용(tblId=DT_2PE506); 어머니의 교육정도별 방과후학교, 어학연수 학생 1인당 월평균 참여비용(tblId=DT_2PE507); 부모의 경제활동상태별 방과후학교, 어학연수 학생 1인당 월평균 참여비용(tblId=DT_2PE508); 가구의 월평균 소득별 방과후학교, 어학연수 학생 1인당 월평균 참여비용(tblId=DT_2PE509)","orgId=338, tblId=DT_KWMP_2020007 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=338&tblId=DT_KWMP_2020007&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C15966,"11일 통계청의 ‘2025년 5월 고용동향’에 따르면, 지난달 취업자는 2916만명으로 전년 동월 대비 24만5000명 증가했다.",,,,,통계청 사망원인통계 기준 성별 연령별 결핵 사망자 수(tblId=DT_117N_A00113); 인구 십만명당 응급의학 전문의 수(tblId=DT_41104_432); 인구 십만명당 응급의학전문의 수(tblId=DT_41101_24); 연령별 성별 의료기관종별 인구 10만명당 수술인원 현황(tblId=TX_35004_A014); 연령별 성별 의료기관종별 인구 10만명당 수술건수 현황(tblId=TX_35004_A015); 시도별 십만/백만명 당 식중독 환자 현황(tblId=DT_145012_A012); 뇌사 기증자 - 인구 100만명당 뇌사 기증율(tblId=DT_117112_013); 인구 만명당 연구개발인력 및 연구원(tblId=DT_KBA0007); 연구개발관계 종사자수 및 인구만명당 연구원수(1970~1987)(tblId=DT_KBA0032); 산업별·규모별(2024년 이후)(tblId=DT_118N_DEN061),"orgId=177, tblId=DT_117N_A00113 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=177&tblId=DT_117N_A00113&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C03040,"당근 스토리는 맞춤형 큐레이션 서비스로 호응을 얻으면서 오픈 1년 만에 일평균 숏폼 업로드 수가 60배, 시청 수는 24배 증가했다고 한다.",,,,,숏폼 시청 시 경험한 상황_숏폼 콘텐츠 이용시간을 줄이려 할 때마다 실패한다(tblId=DT_413003_2024_220); 숏폼 시청 시 경험한 상황_숏폼 콘텐츠 이용 때문에 업무(학업 혹은 직업 등) 수행에 어려움이 있다(tblId=DT_413003_2024_229); 숏폼 콘텐츠 시청 이유(복수응답)(tblId=DT_467001_E004); 최근 1년 시청 숏폼 콘텐츠 유형(복수응답)(tblId=DT_467001_E005); 숏폼 시청 후 행동(복수응답)(tblId=DT_467001_E006); 숏폼 시청 시 경험한 상황_숏폼 콘텐츠 이용시간을 조절하는 것이 어렵다(tblId=DT_413003_2024_221); 숏폼 시청 시 경험한 상황_적절한 숏폼 콘텐츠 이용시간을 지키는 것이 어렵다(tblId=DT_413003_2024_222); 숏폼 시청 시 경험한 상황_숏폼 콘텐츠 이용 때문에 다른 일에 집중하기 어렵다(tblId=DT_413003_2024_223); 숏폼 시청 시 경험한 상황_숏폼 콘텐츠 생각이 머리에서 떠나지 않는다(tblId=DT_413003_2024_224); 숏폼 시청 시 경험한 상황_숏폼 콘텐츠를 이용하고 싶은 충동을 강하게 느낀다(tblId=DT_413003_2024_225),"orgId=413, tblId=DT_413003_2024_220 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=413&tblId=DT_413003_2024_220&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C04121,"이는 전달 일평균 신청자인 4400명(총 신청 인원 5만7000명, 신청 기간 13일) 대비 5배 이상 급증한 수치다.",,,,,"학생회 대표가 학교운영회 참여하여 학교 운영에 대해 학생들의 의견 전달 여부(2013)(tblId=DT_ES40201N_105); 가족지원서비스 및 서비스 전달기관 인지도(tblId=DT_154001_24AA006900); 가족지원서비스 및 서비스 전달기관 인지도(tblId=DT_154001_069); 계약서 전달 방식(tblId=DT_154017_24DD001100); 국제결혼중개업체의 계약서 전달 여부(tblId=DT_154017_20DD011); 계약서 전달 방식(tblId=DT_154017_20DD012); 조직 내 관행(격년) - 의사전달이나 정보흐름이 하향식(tblId=DT_KWMP_2020173); 산업안전보건 관련 정보를 가장 많이 전달받고 있는 기관(tblId=DT_380004_A082); 각 분야의 복지를 누가 운영, 전달하는 것이 바람직한지에 대한 의견(tblId=DT_33109_N305); 주요 제품 적용 차종 - 동력 전달 부품(복수응답)(tblId=DT_115042_25_028)","orgId=402, tblId=DT_ES40201N_105 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=402&tblId=DT_ES40201N_105&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C08684,"27일 통계청은 ‘2024년 3분기 생활 인구 산정 결과’에서 작년 8월 강원도 내 인구 감소 지역에 해당하는 12개 시·군·구의 체류 인구는 562만4000명으로, 지역에 거주하는 내·외국인 등록 인구(47만7000명)의 11.8배에 달했다고 밝혔다.",,,,,성별/배우자 국내거주여부(tblId=DT_1FE0001); 성별/국내거주 배우자 국적(tblId=DT_1FE0002); 성별/국내거주 외국인 배우자 체류자격(tblId=DT_1FE0003); 지역별 경제활동인구(tblId=DT_1FA0004); 지역/성별 취업자(tblId=DT_1FB0005); 성별/근무지역별 취업자(tblId=DT_1FB0018); 결혼이민자의 경제활동상태(tblId=DT_1FD0008); 활동상태별 결혼이민자 비경제활동인구(tblId=DT_1FD0009); 작년 대비 지역 내 불법체류 외국인 고용 규모 변화(tblId=DT_111014_B099); 외국인 등록시 체류자격과 현재 체류자격 비교(이민자)(tblId=DT_2FK006R),"orgId=101, tblId=DT_1FE0001 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1FE0001&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C14157,경유 평균 판매 가격도 2주 연속 하락해 1501.1원을 기록했다.,,,,,"농가판매가격지수(2020=100,분기)(tblId=DT_1J60); 농가구입가격지수(2020=100,분기)(tblId=DT_1J62); 농가판매가격지수(2015=100, 분기)(tblId=DT_1J56); 농가구입가격지수(2015=100, 분기)(tblId=DT_1J58); 농가판매가격지수(2010=100,분기)(tblId=DT_1J52); 농가구입가격지수(2010=100,분기)(tblId=DT_1J54); 농가판매가격지수(2005=100, 분기, 품목별)(tblId=DT_1J49); 농가판매가격지수(2005=100, 분기)(tblId=DT_1J50); 농가구입가격지수(2005=100, 분기)(tblId=DT_1J51); 주유소 제품별 평균 판매가격(tblId=TX_31802_A000)","orgId=101, tblId=DT_1J60 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1J60&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C19956,"17일 국가데이터처의 ‘9월 고용 동향’에 따르면, 지난달 20대 취업자는 343만5000명으로 지난해 9월(356만9000명)보다 13만4000명 줄었다.",,,,,숙련기능인력(E-7-4) 고용 이유 - 비전문취업자보다 업무 숙련도가 높아서(tblId=DT_111014_B087); 이직의향(보다 좋은 직장이 있을 경우 이직 예정)(2011)(tblId=TX_10505_A276); (취업자) 고용주 혹은 직원/손님(tblId=DT_154013_24BB005101); (취업자) 고용주 혹은 직원 / 손님(tblId=DT_154013_A067); 성별 고용률 비교(tblId=DT_43701N_032); 시군구/연령별 취업자 및 고용률 (전체)(tblId=DT_1ES3A03_A01S); 시군구/연령별 취업자 및 고용률 (남자)(tblId=DT_1ES3A03_A02S); 시군구/연령별 취업자 및 고용률 (여자)(tblId=DT_1ES3A03_A03S); 시군구/산업별 취업자(11차)(tblId=DT_1ES3A30S); 시군구/직업별 취업자(8차)(tblId=DT_1ES3A31S),"orgId=111, tblId=DT_111014_B087 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=111&tblId=DT_111014_B087&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C20011,"국가데이터처가 22일 발표한 '2025년 8월 경제활동인구조사 근로형태별 부가조사'에 따르면, 지난 8월 기준 비정규직 근로자는 856만8000명으로 전년 동월 대비 11만 명 증가했다.",,,,,"연령/산업/직업별 비정규직 근로자 규모 및 비중(총괄)(산업11차, 직업8차)(tblId=DT_1DE7110_11); 연령/산업/직업별 비정규직 근로자 규모 및 비중(총괄)(산업10차, 직업7차, ~2024)(tblId=DT_1DE7110); 연령/산업/직업별 비정규직 근로자 규모 및 비중(총괄)(산업9차, 직업6차, ~2017)(tblId=DT_1DE7107S); 시도 비정규직 근로자 규모(tblId=DT_1DE7045S); 연령/산업/직업별 비정규직 근로자 규모 및 비중(총괄)(tblId=DT_1DE7107); 시도 비정규직 근로자 규모(tblId=DT_1DE7045); 성/연령별 근로형태(비정규직)별 취업자(tblId=DT_1DE7006S); 성/교육정도/근로형태별(비정규직) 취업자(tblId=DT_1DE7009S); 성/종사자규모별 근로형태(비정규직)별 취업자(tblId=DT_1DE7010S); 성/연령별 근로형태(비정규직)별 취업자(tblId=DT_1DE7006)","orgId=101, tblId=DT_1DE7110_11 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=101&tblId=DT_1DE7110_11&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
C09999,"청년 취업자 비율이 높은 제조업(-11만2000명)과 건설업(-18만5000명), 도·소매업(-2만6000명) 등에서 줄줄이 고용이 줄었다.",,,,,"숙련기능인력(E-7-4) 고용 이유 - 비전문취업자보다 업무 숙련도가 높아서(tblId=DT_111014_B087); 비전문취업자(E-9-1) 숙련기능인력(E-7-4) 전환 시 어려움(중복 응답)(tblId=DT_111014_B083); 숙련기능인력(E-7-4) 고용 이유 - 비전문취업자를 추가 배정받기 어려움(tblId=DT_111014_B086); 숙련기능인력(E-7-4)와 4년 이상 일한 경력을 가진 비전문취업자(E-9) 차이(tblId=DT_111014_B090); 산업별(소분류) 임금근로 일자리_제조업 및 도소매업(tblId=DT_1FL_7002); 일자리 형태별 산업별(소분류) 임금근로 일자리_제조업 및 도소매업(tblId=DT_1FL_7004); [도소매업, 숙박 및 음식점업] 시도/산업/건물면적규모별 현황(tblId=DT_2KI2068); [도소매업, 숙박 및 음식점업, 정보통신업] 산업별 디지털플랫폼 거래 여부 현황(tblId=DT_2KI2069); [소매업, 숙박 및 음식점업] 산업별 무인결제기기 도입 여부 현황(tblId=DT_2KI2070); [소매업, 음식주점업] 산업별 배달(택배) 판매 여부 현황(tblId=DT_2KI2071)","orgId=111, tblId=DT_111014_B087 | 메타 조회 실패: HTTPSConnectionPool(host='kosis.kr', port=443): Max retries exceeded with url: /openapi/statisticsData.do?method=getMeta&type=ITM&apiKey=ZTFiMTMzZDliNDQyYmRlMWI5MjJjMmUxNzgyODg3NGM%3D&orgId=111&tblId=DT_111014_B087&format=json (Caused by ProxyError('Unable to connect to proxy', OSError('Tunnel connection failed: 403 Forbidden')))",직접 확인 필요 (원자료가 비율/증감 그대로 나오는지 확인),검토 필요
