gold_id,claim_id,article_id,title,date,url,claim_text,claim_type,claim_value,claim_unit,gold_label,gold_label_tier,gold_verifiable,gold_ready,human_reviewed,gold_org_id,gold_tbl_id,gold_tbl_name,gold_obj_l1,gold_obj_l2,gold_itm_id,gold_item_name,gold_category_name,gold_prd_se,gold_period,gold_previous_period,gold_source_value,gold_previous_source_value,gold_source_unit,gold_actual_value,gold_derivation_method,gold_coordinate_status,gold_label_source,gold_evidence_url,gold_evidence_batch,gold_retrieved_at
MCPG-160,C14412,1902,“더 좋은 기업으로 간다”… 이젠 취업도 ‘반수 시대’,2025-05-27,https://www.chosun.com/economy/economy_general/2025/05/27/FUCSNQX24FBOTBKZVNTRCAB3WA,"◇늘어나는 취업 반수생 지난 3월 한국경제인협회(한경협)가 발표한 매출액 상위 500대 기업 대상 ‘대졸 신규 채용 계획 조사’ 결과에 따르면, 설문에 응답한 126곳이 작년 뽑은 신입 사원의 28.9%는 이미 이전에 회사를 다닌 경력이 있었다.",LEVEL,28.9,"['월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T30,취업자,계,M,202403,N/A,28395.8,N/A,천명,28395.8,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-161,C14417,1902,“더 좋은 기업으로 간다”… 이젠 취업도 ‘반수 시대’,2025-05-27,https://www.chosun.com/economy/economy_general/2025/05/27/FUCSNQX24FBOTBKZVNTRCAB3WA,"26일 통계청에 따르면, 청년층인 15~29세 실업률은 7.3%로 코로나 대유행 막바지인 2022년(7.4%) 이후 3년 만에 4월 기준 최고다.",LEVEL,7.4,"['일', '%', '년', '%', '년', '월']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T80,실업률,계,M,202204,N/A,3.0,N/A,%,3.0,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-162,C14423,1903,노인 고용률 OECD 1위지만...65세 근로자 3명 중 1명은 ‘단순 노무직’,2025-05-27,https://www.chosun.com/economy/economy_general/2025/05/27/NE3J4GIGIREKTLPROKLTL2NF3M,"27일 국회예산정책처의 ‘인구·고용동향 & 이슈’ 보고서에 따르면, 2023년 기준 우리나라 65세 이상 인구의 고용률은 37.3%로 OECD 평균(13.6%)의 3배에 육박했다.",LEVEL,13.6,"['일', '년', '%', '%', '배']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7001S,성별 경제활동인구 총괄,0,N/A,T90,고용률,계,Y,2023,N/A,62.6,N/A,%,62.6,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7001S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-163,C01466,202,고용 한파… 청년이라 더 추운 겨울,2025-01-16,https://www.chosun.com/economy/economy_general/2025/01/16/IYBVLBS7D5AJ3ENSN7WNDOJX2Y,"15일 통계청이 발표한 ‘2024년 12월 및 연간 고용 동향’에 따르면, 지난달 취업자 수는 2804만1000명으로 전년 동월 대비 5만2000명 감소했다.",CHANGE_RATE,2000.0,"['일', '년', '월', '명', '명']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,75,N/A,T30,취업자,15 - 29세,M,202412,202312,3602.0,3818.6,천명,-5.672235897973077,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-164,C01479,202,고용 한파… 청년이라 더 추운 겨울,2025-01-16,https://www.chosun.com/economy/economy_general/2025/01/16/IYBVLBS7D5AJ3ENSN7WNDOJX2Y,◇연간 취업자도 ‘반 토막’ 작년 한 해 월평균 취업자 수는 2857만6000명으로 1년 전보다 15만9000명 늘어나는 데 그쳤다.,LEVEL,9000.0,"['명', '년', '명']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,75,N/A,T30,취업자,15 - 29세,Y,2024,N/A,3755.2,N/A,천명,3755.2,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-165,C02373,319,"1년간 무료 코딩 교육… 삼성 청년 SW아카데미, 고졸 청년들 첫 입학",2025-01-25,https://www.chosun.com/economy/industry-company/2025/01/25/Y5IAISPA2ZDPHHDJN5QWX7JAN4,삼성은 “2018년부터 현재까지 누적 취업자가 7000명을 넘어섰다”며 “AI 시대를 선도할 주역으로 성장할 수 있도록 청년들을 지속적으로 키워나갈 것”이라고 밝혔다.,CHANGE_RATE,7000.0,"['년', '명']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,75,N/A,T30,취업자,15 - 29세,Y,2018,2017,3904.1,3906.9,천명,-0.0716680744324191,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-166,C10540,1359,25~34세 청년 취업자 1분기 3만명 넘게 줄어… 4년 만에 감소세 전환,2025-04-15,https://www.chosun.com/economy/economy_general/2025/04/15/POL2G36SVVA2TKNC5BVLK52A44,"지난달 제조업 취업자는 전년 동월 대비 11만2000명 줄며 4년 4개월 만에 최대 감소 폭을 기록했고, 건설업 취업자는 18만5000명 급감하면서 2013년 관련 통계 집계 이래 최대 감소 폭을 보였다.",CHANGE_RATE,5000.0,"['명', '년', '개', '명', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,75,N/A,T30,취업자,15 - 29세,M,202403,202303,3775.6,3907.0,천명,-3.363194266700796,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-167,C13303,1737,청년 고용률 1년째 내리막...20대 후반 실업률 45개월만 최대치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/O2W4JERT4FGXRKVNYQRYWEVEQY,"14일 통계청이 발표한 ‘2025년 4월 고용동향’에 따르면, 지난달 15세 이상 취업자는 2888만7000명으로 전년 동월 대비 19만4000명 늘었다.",CHANGE_RATE,4000.0,"['일', '년', '월', '명', '명']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,75,N/A,T90,고용률,15 - 29세,M,202404,202304,46.2,46.0,%,0.4347826086956583,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-168,C13310,1737,청년 고용률 1년째 내리막...20대 후반 실업률 45개월만 최대치,2025-05-14,https://www.chosun.com/economy/economy_general/2025/05/14/O2W4JERT4FGXRKVNYQRYWEVEQY,"코로나 시기였던 지난 2021년 7월(7.2%) 이후 45개월만의 최대치로, 20대 후반 실업률이 7%대에 올라선 것 자체가 2022년 4월(7%) 이후 3년 만이다.",LEVEL,7.0,"['년', '월', '%', '개', '%', '년', '월', '%', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,75,N/A,T90,고용률,15 - 29세,M,202204,N/A,46.6,N/A,%,46.6,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.850Z
MCPG-169,C13422,1752,제조업 취업자 6년 만에 최대 감소,2025-05-15,https://www.chosun.com/economy/economy_general/2025/05/15/YJZYOKBKABHNNK6M34RI6QJREA,청년층 고용률은 작년 5월(46.9%)부터 12개월 연속으로 뒷걸음질 쳤다.,CHANGE_RATE,46.9,"['월', '%', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,75,N/A,T90,고용률,15 - 29세,M,202405,202404,46.9,46.2,%,1.5151515151515058,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.851Z
MCPG-170,C14532,1917,조선·건설… 숙련 노동자는 정년 60 훌쩍 넘겨서도 일한다,2025-05-28,https://www.chosun.com/economy/economy_general/2025/05/28/5T7IZ3KBY5DIHCWBS2DVG7KKMA,"27일 통계청의 ‘경제활동인구조사’에 따르면, 평생 대부분을 일한 ‘주된 일자리’를 법적 정년 이후인 60~64세에 그만뒀다는 응답자가 지난해 77만명으로 1년 전(73만2000명)보다 5.2% 늘었다.",CHANGE_RATE,5.2,"['일', '년', '명', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,00,N/A,T10,인구,15세 이상 전체,Y,2024,2023,45570.3,45407.1,천명,0.35941515754145137,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.851Z
MCPG-171,C19437,2558,제조업 취업자 1년째 내리막에...‘쉬었음’ 20대 5년 만 최대,2025-07-16,https://www.chosun.com/economy/economy_general/2025/07/16/JJGWFZ2EF5BPZPOLN4O4NQHNLU,"16일 통계청이 발표한 ‘2025년 6월 고용동향’에 따르면, 지난달 15세 이상 취업자는 2909만1000명으로 전년 동월 대비 18만3000명 늘었다.",CHANGE_RATE,3000.0,"['일', '년', '월', '명', '명']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,20,N/A,T30,취업자,20 - 29세,M,202406,202306,3641.9,3777.3,천명,-3.5845709898604845,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.851Z
MCPG-172,C19526,2569,"“그냥 쉬었다”는 20대, 5년 새 가장 많아",2025-07-17,https://www.chosun.com/economy/economy_general/2025/07/17/NDNGACBI4RAZJBDEMRKGKVA5KY,하지만 전체 취업자의 15% 이상을 차지하는 취업자 수 1위 업종인 제조업 분야는 전년 동월 대비 8만3000명 줄었다.,CHANGE_RATE,15.0,"['%', '명']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,20,N/A,T30,취업자,20 - 29세,M,202412,202312,3483.9,3678.1,천명,-5.279899948342889,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.851Z
MCPG-173,C19911,2633,심각해지는 고용 연령 양극화..30대·60대 빼곤 일자리 ‘총체적 부실’,2025-10-17,https://www.chosun.com/economy/economy_general/2025/10/17/6GLEDGGJMRC6VEZ6IZJO4V7ZMM/,17일 국가데이터처가 발표한 ‘9월 고용동향’에 따르면 지난달 15세 이상 취업자는 2915만4000명으로 전년 동월 대비 31만2000명 증가했다.,CHANGE_RATE,2000.0,"['일', '월', '명', '명']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,30,N/A,T30,취업자,30 - 39세,M,202409,202309,5472.5,5395.1,천명,1.4346351318789203,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.851Z
MCPG-174,C19917,2633,심각해지는 고용 연령 양극화..30대·60대 빼곤 일자리 ‘총체적 부실’,2025-10-17,https://www.chosun.com/economy/economy_general/2025/10/17/6GLEDGGJMRC6VEZ6IZJO4V7ZMM/,"특히 50대는 작년까지는 계속해서 매달 취업자 수가 전년대비 증가했는데, 올해 들어 1월부터는 9개월 연속 전년대비 감소하는 모습을 보이고 있다.",CHANGE_RATE,50.0,"['월', '개']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1DA7002S,연령별 경제활동인구 총괄,30,N/A,T30,취업자,30 - 39세,M,202401,202301,5369.6,5284.3,천명,1.6142156955509752,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1DA7002S&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.851Z
MCPG-175,C02016,279,작년 11월 출생아 14.6% 증가...2010년 이후 최대폭,2025-01-22,https://www.chosun.com/economy/economy_general/2025/01/22/HAHTAVPQ75BJXM4GWC4SNRKAZA,혼인은 2012년(-0.6%)부터 2022년(-0.4%)까지 11년 연속 감소하다가 엔데믹 결혼 붐으로 2023년 1% 반등했었다.,CHANGE_RATE,1.0,"['년', '%', '년', '%', '년', '년', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,INH_1B8000F_01,출생아수 합계출산율 자연증가 등,11,N/A,T1,인구동태건수 및 동태율 추이,출생아수(명),Y,2023,2022,230028.0,249186.0,명,-7.68823288627772,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=INH_1B8000F_01&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.851Z
MCPG-176,C05784,736,작년 출생아 수 9년 만에 추락 멈췄다... 전년 대비 3.6% 늘어,2025-02-26,https://www.chosun.com/economy/economy_general/2025/02/26/5GBKUCD4IZBE7PA33W2SH2256A,출생아 수가 전년 대비 증가한 것은 지난 2015년(3000명) 이후 9년 만이다.,CHANGE_RATE,3000.0,"['년', '명', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,INH_1B8000F_01,출생아수 합계출산율 자연증가 등,11,N/A,T1,인구동태건수 및 동태율 추이,출생아수(명),Y,2024,2023,238317.0,230028.0,명,3.6034743596431738,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=INH_1B8000F_01&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.851Z
MCPG-177,C05901,749,출산율 9년 만에 반등… “앞으로 7년이 골든타임”,2025-02-27,https://www.chosun.com/economy/economy_general/2025/02/27/JSTSHA6HNJHELOV3RULNHTIZBI,"코로나로 결혼을 미루다 2년 전쯤 뒤늦게 부부가 된 ‘엔데믹(풍토병화) 커플’이 아이를 낳기 시작한 데다, 연간 출생아 수가 70만명대로 늘어난 1990년대 초반생(1991~1995년 출생)들이 결혼해서 아이를 낳는 적령기(여성의 첫아이 출산 연령은 평균 33세)를 맞은 영향이 컸다.",LEVEL,70.0,"['년', '년', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,INH_1B8000F_01,출생아수 합계출산율 자연증가 등,30,N/A,T1,인구동태건수 및 동태율 추이,합계출산율(명),Y,2023,N/A,0.721,N/A,명,0.721,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=INH_1B8000F_01&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,121-160,2026-08-05T08:45:04.851Z
MCPG-178,C05907,749,출산율 9년 만에 반등… “앞으로 7년이 골든타임”,2025-02-27,https://www.chosun.com/economy/economy_general/2025/02/27/JSTSHA6HNJHELOV3RULNHTIZBI,작년 혼인 건수도 22만2422건에 달해 전년 대비 14.9% 늘었다.,CHANGE_RATE,14.9,"['건', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,INH_1B8000F_01,출생아수 합계출산율 자연증가 등,30,N/A,T1,인구동태건수 및 동태율 추이,합계출산율(명),Y,2024,2023,0.748,0.721,명,3.7447988904299616,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=INH_1B8000F_01&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.657Z
MCPG-179,C00234,23,정부 “올해 경제성장률 1.8%”… 한은 전망보다 더 낮췄다,2025-01-02,https://www.chosun.com/economy/economy_general/2025/01/02/FWT5PD42TZED7JTIXYCIECCFRE,다만 11월 소매판매는 전년 동월과 비교하면 1.9% 줄어 부진한 흐름을 이어갔다.,LEVEL,1.9,"['월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020＝100.0),G0,N/A,T2,불변지수,총지수,M,202411,N/A,105.1,N/A,2020＝100,105.1,MCP current value × source unit scale (1),MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.660Z
MCPG-180,C01239,173,"2주 남기고 정하는 임시공휴일, 기업들 혼선",2025-01-14,https://www.chosun.com/economy/economy_general/2025/01/14/5M4QGMSUVZFDJMQIRYE7VYC3VU,실제로 내수 부진이 한창이었던 작년 10월은 임시 공휴일(10월 2일) 지정에도 소매 판매액 지수가 전월 대비 0.8% 감소했다.,CHANGE_RATE,0.8,"['월', '월', '일', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020＝100.0),G12,N/A,T2,불변지수,가전제품,M,202410,202409,80.1,81.0,2020＝100,-1.111111111111118,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.660Z
MCPG-181,C01658,224,"간신히 5% 찍은 中 성장률, 올해는 ‘트럼프 관세’ 먹구름",2025-01-18,https://www.chosun.com/economy/economy_general/2025/01/18/47BFYPJXONF7RIF22SP3KAKCFU,반면 소매 판매 증가율은 3.5%로 2023년(7.2%)의 절반에 못 미쳤다.,CHANGE_RATE,7.2,"['%', '년', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020＝100.0),G0,N/A,T2,불변지수,총지수,Y,2023,2022,104.1,105.5,2020＝100,-1.327014218009484,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.660Z
MCPG-182,C03489,440,작년 소매판매 2.2% 줄어... 21년 만에 최대 감소폭,2025-02-03,https://www.chosun.com/economy/economy_general/2025/02/03/Y7UQBA7SO5AJTKSOUUK52DYR34,0 작년 물품 소비에 해당하는 소매 판매가 전년 대비 2.2% 줄어들면서 21년 만에 최대 감소 폭을 기록했다.,CHANGE_RATE,2.2,"['%', '년']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020＝100.0),G12,N/A,T2,불변지수,가전제품,Y,2024,2023,86.1,89.9,2020＝100,-4.226918798665196,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.660Z
MCPG-183,C03504,440,작년 소매판매 2.2% 줄어... 21년 만에 최대 감소폭,2025-02-03,https://www.chosun.com/economy/economy_general/2025/02/03/Y7UQBA7SO5AJTKSOUUK52DYR34,다만 지난달 소매 판매는 0.6% 감소하면서 부진을 이어갔다.,CHANGE_RATE,0.6,['%'],REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020＝100.0),G0,N/A,T2,불변지수,총지수,M,202501,202412,100.2,106.0,2020＝100,-5.471698113207545,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.660Z
MCPG-184,C03547,448,끝이 안 보이는 내수 부진… 소매 판매 21년 만에 최대 감소,2025-02-04,https://www.chosun.com/economy/economy_general/2025/02/04/54YXZORW2RA5FHIRI552AGTUY4,"3일 통계청이 발표한 ‘2024년 12월 및 연간 산업활동 동향’에 따르면, 작년 연간 소매판매액은 전년보다 2.2% 감소했다.",CHANGE_RATE,2.2,"['일', '년', '월', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020＝100.0),G0,N/A,T2,불변지수,총지수,M,202412,202411,106.0,105.1,2020＝100,0.8563273073263613,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.660Z
MCPG-185,C03549,448,끝이 안 보이는 내수 부진… 소매 판매 21년 만에 최대 감소,2025-02-04,https://www.chosun.com/economy/economy_general/2025/02/04/54YXZORW2RA5FHIRI552AGTUY4,코로나 대유행이 시작된 2020년 0.1% 감소했던 소매판매는 이듬해 5.8% 증가세로 돌아섰었다.,CHANGE_RATE,5.8,"['년', '%', '%']",REFUTES,FULL_KOSIS_MCP,Y,Y,N,101,DT_1K41012,재별 및 상품군별 소매판매액지수(2020＝100.0),G0,N/A,T2,불변지수,총지수,Y,2020,2019,100.0,100.1,2020＝100,-0.09990009990009421,(MCP current − MCP previous) / |MCP previous| × 100,MCP_ACTUAL_VALUE_CONFIRMED,KOSIS_MCP_GET_DATA,https://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1K41012&vw_cd=MT_ZTITLE&list_id=&seqNo=&lang_mode=ko&language=kor&obj_var_id=&itm_id=&conn_path=MT_ZTITLE,161-200,2026-08-06T00:35:15.661Z
